Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Mitch McGovern,Adelaide,13,8.08,3.23,11.31,5.08,1.54,1.31,2.62,0.0,2.15,1.0,4.38,7.0,7.62,67.37,1.38,1.31,2.31,0.0,0.0,0.0,0.23,1.54,0.0,190.62,6.62,1.92,1.23,0.92,83.15
Jack Watts,Melbourne,16,8.06,7.62,15.69,4.81,1.38,0.56,2.62,3.31,2.19,0.56,5.31,10.44,11.94,76.1,1.56,0.69,1.31,0.69,0.19,0.5,0.38,1.12,0.19,190.19,5.56,1.75,1.25,1.06,80.31
Clayton Oliver,Melbourne,22,8.05,21.91,29.95,3.09,0.18,0.14,6.91,0.05,2.95,0.64,15.64,14.73,23.09,77.1,3.45,0.18,0.09,6.64,2.5,4.14,1.55,0.86,0.0,194.0,5.55,3.73,3.55,0.86,77.09
Orazio Fantasia,Essendon,20,8.05,5.7,13.75,3.7,1.95,1.1,2.65,0.0,2.75,0.9,5.05,8.45,9.7,70.55,2.1,0.35,1.45,0.6,0.3,0.3,0.65,0.5,0.65,260.35,6.6,2.05,1.45,0.9,76.25
Jack Darling,West Coast,23,8.0,4.04,12.04,5.17,1.87,1.09,2.91,0.39,2.48,0.78,6.13,6.43,7.39,61.38,2.83,1.52,2.35,0.22,0.09,0.13,0.17,2.17,0.0,205.3,5.96,3.09,1.13,1.61,89.74
Scott Thompson,North Melbourne,21,8.0,7.33,15.33,5.14,0.05,0.05,2.48,0.0,1.1,0.1,5.9,9.29,13.0,84.8,2.48,1.1,0.05,0.19,0.05,0.14,3.38,5.05,0.24,225.52,2.43,2.95,7.9,0.05,92.71
Jackson Nelson,West Coast,13,8.0,4.77,12.77,3.38,0.0,0.15,1.69,0.0,1.08,0.08,3.08,9.77,9.46,74.08,1.92,0.31,0.0,0.54,0.15,0.38,2.69,1.15,0.85,199.69,2.23,2.77,2.92,0.0,74.77
Harrison Marsh,Sydney,9,8.0,7.11,15.11,3.89,0.0,0.22,1.11,0.0,1.78,0.11,4.33,10.78,11.56,76.51,1.67,0.44,0.11,0.0,0.0,0.0,2.56,2.0,0.44,261.56,2.44,3.44,5.33,0.11,85.33
Rohan Bewick,Brisbane,8,8.0,6.62,14.62,4.38,0.75,0.62,2.25,0.0,0.38,0.38,4.5,10.38,9.5,64.98,2.62,0.25,0.75,0.5,0.0,0.5,1.75,0.88,0.12,203.5,3.5,3.62,2.62,0.62,82.38
Cyril Rioli,Hawthorn,7,8.0,4.43,12.43,3.0,0.71,1.0,3.14,0.29,2.86,0.29,4.71,7.71,8.43,67.82,1.14,0.14,0.71,1.0,0.14,0.86,0.0,1.43,0.29,192.71,5.14,2.14,2.0,0.71,74.86
Sam Frost,Melbourne,16,7.94,5.56,13.5,3.81,0.06,0.0,2.5,0.19,1.0,0.06,5.38,8.44,10.44,77.33,2.88,0.44,0.0,0.25,0.0,0.25,3.69,6.0,0.31,250.25,2.31,3.69,6.5,0.0,91.12
Cameron Pedersen,Melbourne,15,7.93,8.27,16.2,4.87,1.07,0.53,3.53,9.8,3.0,0.53,7.07,9.67,12.47,76.98,1.87,0.93,1.27,1.47,0.67,0.8,0.73,2.33,0.13,252.8,5.53,2.47,2.07,1.13,85.33
Sam Jacobs,Adelaide,25,7.92,6.48,14.4,3.72,0.36,0.28,2.76,39.84,2.36,0.28,6.72,8.12,9.96,69.17,2.56,1.44,0.44,2.96,1.2,1.76,1.32,2.24,0.08,186.0,5.6,2.72,2.28,0.36,84.68
Liam Jones,Carlton,12,7.92,3.33,11.25,4.67,0.0,0.0,2.83,0.0,0.83,0.0,5.58,5.67,8.58,76.27,2.33,1.42,0.0,0.0,0.0,0.0,3.08,11.0,0.0,155.83,1.42,2.5,7.5,0.0,96.25
Jarman Impey,Port Adelaide,20,7.9,4.0,11.9,3.0,0.75,0.7,3.1,0.0,3.05,0.6,4.65,7.85,8.0,67.23,1.95,0.4,0.7,0.45,0.05,0.4,0.55,1.05,1.85,229.25,4.3,3.2,1.75,1.2,72.2
Mason Wood,North Melbourne,10,7.9,5.8,13.7,4.2,1.4,1.1,2.5,0.0,2.6,0.3,4.9,8.8,8.6,62.77,2.9,0.7,1.6,0.0,0.0,0.0,0.1,0.8,0.1,240.7,5.5,3.0,0.9,1.5,83.9
Cameron McCarthy,Fremantle,19,7.89,3.42,11.32,3.42,1.32,1.0,2.37,0.0,3.11,0.42,4.21,6.95,6.79,59.98,2.58,0.37,1.21,0.32,0.05,0.26,0.16,0.74,0.11,207.37,4.74,3.37,1.42,1.05,90.16
David Cuningham,Carlton,8,7.88,5.0,12.88,3.38,0.75,0.12,4.25,0.0,2.75,0.38,5.75,8.0,8.38,65.06,2.12,0.0,0.62,1.25,0.38,0.88,0.88,0.0,0.12,227.38,3.62,3.25,1.75,0.88,71.12
Zaine Cordy,Western Bulldogs,19,7.84,4.84,12.68,4.32,0.0,0.0,2.58,0.16,1.05,0.11,4.37,8.32,10.74,84.7,1.16,0.37,0.0,0.16,0.0,0.16,1.63,5.74,0.16,178.58,2.47,1.84,5.26,0.05,92.68
Bradley Sheppard,West Coast,24,7.83,7.04,14.88,4.12,0.04,0.0,2.96,0.0,1.38,0.33,3.88,10.83,12.04,80.91,1.83,0.21,0.0,0.58,0.08,0.5,2.21,3.21,0.12,217.38,2.38,3.0,4.04,0.04,85.75
Kyle Langford,Essendon,6,7.83,5.83,13.67,4.33,0.67,0.67,3.17,0.0,2.17,0.0,5.0,8.83,8.67,63.42,2.17,0.33,1.5,1.17,0.5,0.67,0.33,1.5,0.0,202.67,3.83,3.17,1.67,0.83,78.67
Hayden Crozier,Fremantle,19,7.79,4.84,12.63,4.53,0.68,0.89,3.89,0.0,2.05,0.32,5.21,7.74,8.58,67.93,1.89,0.84,0.63,0.58,0.21,0.37,0.68,1.21,0.05,197.11,3.79,3.05,1.42,1.11,80.63
Anthony McDonald-Tipungwuti,Essendon,23,7.78,5.26,13.04,3.39,1.48,0.74,3.65,0.0,2.7,0.65,6.39,6.91,9.22,70.71,2.17,0.48,0.96,1.61,0.65,0.96,0.35,0.87,0.57,211.17,5.52,2.3,1.7,1.61,75.65
Claye Beams,Brisbane,9,7.78,6.22,14.0,4.67,0.44,0.22,1.56,0.0,2.0,0.56,3.89,9.44,10.44,74.57,1.44,0.56,0.67,1.11,0.56,0.56,1.56,0.56,0.33,161.33,4.11,2.0,2.78,0.22,64.56
Lachlan Hansen,North Melbourne,13,7.77,5.77,13.54,6.69,0.38,0.15,1.69,0.0,1.23,0.08,3.54,9.69,11.54,85.23,1.69,1.0,0.46,0.08,0.0,0.08,1.62,3.92,0.08,169.38,1.92,1.92,3.92,0.15,89.77
Jack Hombsch,Port Adelaide,13,7.77,3.23,11.0,4.31,0.08,0.08,2.08,0.0,1.54,0.08,4.38,6.69,8.38,76.18,1.92,0.77,0.0,0.0,0.0,0.0,2.31,5.69,0.0,203.15,1.85,2.31,5.54,0.0,88.54
Toby Nankervis,Richmond,24,7.75,7.04,14.79,3.08,0.46,0.29,4.04,24.71,2.46,0.21,7.92,6.33,8.5,57.47,3.33,1.0,0.38,2.83,1.08,1.75,1.38,3.46,0.0,162.92,3.92,2.62,3.33,0.46,83.12
Cale Hooker,Essendon,20,7.75,5.75,13.5,6.95,2.05,1.3,1.65,0.45,1.55,0.5,6.6,7.15,9.5,70.37,2.35,2.55,2.45,0.35,0.0,0.35,0.3,2.0,0.1,178.85,6.55,2.75,1.45,0.65,87.2
Tim O'Brien,Hawthorn,16,7.75,3.0,10.75,4.38,1.19,0.38,2.38,3.81,1.31,0.31,4.06,6.56,8.06,74.98,1.06,1.38,0.94,0.31,0.12,0.19,0.56,1.75,0.0,156.94,3.94,1.75,1.56,0.56,74.31
Jake Stringer,Western Bulldogs,16,7.75,4.62,12.38,3.0,1.5,1.62,1.81,0.0,2.81,0.56,5.94,6.88,7.88,63.65,2.25,0.56,1.44,1.62,0.56,1.06,0.31,1.44,0.25,234.25,5.94,2.19,1.56,0.5,71.5
Harris Andrews,Brisbane,22,7.73,5.27,13.0,6.27,0.09,0.0,1.0,0.05,0.27,0.05,4.77,8.59,10.82,83.23,2.27,1.5,0.05,0.18,0.05,0.14,2.27,7.82,0.14,167.95,2.09,2.14,5.68,0.05,95.27
Patrick Ryder,Port Adelaide,22,7.73,4.91,12.64,3.23,0.5,0.36,2.86,37.77,3.09,0.41,9.45,3.68,8.05,63.69,3.18,1.64,0.68,4.14,2.05,2.14,0.64,3.64,0.0,199.09,6.09,2.36,1.95,0.55,86.68
Tom Williamson,Carlton,15,7.73,4.4,12.13,3.4,0.07,0.2,2.33,0.0,1.53,0.07,3.2,8.73,8.8,72.55,1.33,0.13,0.07,0.33,0.0,0.33,2.33,1.8,0.53,188.2,2.13,2.2,2.93,0.13,74.53
Maverick Weller,St Kilda,18,7.72,8.78,16.5,4.06,0.61,1.0,3.44,0.0,3.06,0.28,6.0,10.67,11.5,69.7,2.67,0.39,0.94,1.22,0.39,0.83,0.83,1.11,0.06,223.11,5.39,3.0,1.78,1.44,79.89
Shane Edwards,Richmond,20,7.7,9.95,17.65,2.75,0.55,0.8,2.9,0.0,2.95,1.05,8.2,9.4,12.4,70.25,2.15,0.2,0.9,2.65,0.55,2.1,1.3,1.7,0.45,267.95,6.75,2.75,2.7,0.65,76.4
Sam Gilbert,St Kilda,18,7.67,7.56,15.22,3.33,0.0,0.22,3.61,0.83,1.83,0.17,6.39,9.06,11.22,73.72,2.89,0.33,0.11,0.94,0.33,0.61,2.11,3.11,0.06,207.67,2.67,3.11,5.44,0.17,75.44
Josh Thomas,Collingwood,9,7.67,8.78,16.44,3.22,0.67,0.56,2.78,0.0,3.0,0.78,6.22,10.56,11.78,71.65,2.78,0.0,0.44,1.89,0.78,1.11,0.67,0.67,0.33,215.11,5.78,2.56,1.33,0.67,80.56
Scott Selwood,Geelong,14,7.64,11.71,19.36,3.21,0.21,0.21,10.71,0.0,2.79,0.21,7.79,12.0,14.21,73.4,2.71,0.07,0.14,3.57,1.29,2.29,0.86,0.93,0.0,170.36,3.93,3.0,1.93,1.36,75.43
Jack Steele,St Kilda,20,7.6,14.45,22.05,3.25,0.3,0.4,7.9,0.0,2.2,0.25,10.5,12.15,16.6,75.28,3.0,0.45,0.35,3.85,1.15,2.7,1.2,1.45,0.0,187.4,4.5,3.4,3.0,1.5,75.6
Hugh Greenwood,Adelaide,15,7.6,8.27,15.87,2.47,0.6,0.27,6.6,0.0,1.6,0.2,9.87,5.67,11.13,70.13,2.33,0.4,0.47,4.53,1.6,2.93,0.4,1.47,0.0,138.07,4.8,2.8,2.93,1.2,64.53
Jake Kelly,Adelaide,24,7.58,7.25,14.83,4.33,0.0,0.0,2.75,0.0,0.67,0.08,4.54,10.12,12.46,84.02,1.67,0.21,0.0,0.33,0.0,0.33,1.17,2.42,0.0,143.42,2.25,1.75,5.0,0.0,84.33
Thomas Sheridan,Fremantle,9,7.56,6.11,13.67,2.67,0.22,0.11,1.78,0.0,1.33,0.56,3.67,9.56,9.44,69.06,1.33,0.0,0.0,0.44,0.22,0.22,1.33,1.67,0.0,155.22,2.33,2.78,2.67,0.11,75.89
Lindsay Thomas,North Melbourne,9,7.56,4.67,12.22,2.78,0.56,0.78,3.56,0.0,2.44,0.78,5.11,7.22,8.33,68.17,2.44,0.44,0.78,0.78,0.22,0.56,0.56,1.33,0.11,189.78,4.56,2.56,2.22,0.78,76.78
Sam Reid,Sydney,22,7.55,5.23,12.77,6.09,1.36,0.77,1.41,1.64,1.05,0.45,5.64,7.55,9.5,74.39,1.41,1.82,2.05,0.27,0.0,0.27,0.86,2.41,0.0,165.27,4.41,1.86,1.95,0.5,85.55
Harry Cunningham,Sydney,11,7.55,6.64,14.18,2.91,0.45,0.09,3.82,0.0,2.18,0.36,4.55,9.55,10.45,73.7,1.91,0.18,0.36,0.55,0.09,0.45,1.27,1.0,1.09,206.91,3.18,2.55,2.27,1.27,77.73
Tim Taranto,GWS,14,7.5,7.86,15.36,2.21,0.5,0.29,3.86,0.0,2.21,0.64,6.79,8.71,11.0,71.61,1.64,0.07,0.21,2.0,0.71,1.29,1.14,1.36,0.14,201.36,4.14,3.14,1.93,0.57,73.64
Josh Gibson,Hawthorn,12,7.5,8.0,15.5,4.42,0.0,0.0,1.17,0.0,1.0,0.08,3.67,11.75,12.67,81.74,2.17,0.25,0.0,0.08,0.0,0.08,2.33,7.67,0.0,90.08,2.67,2.5,4.08,0.0,93.42
Jack Lonie,St Kilda,12,7.5,5.75,13.25,2.5,0.5,1.17,4.0,0.0,2.17,0.58,6.5,7.33,8.83,66.64,2.75,0.08,0.67,1.25,0.33,0.92,0.42,1.08,0.17,203.83,5.83,3.83,1.92,2.08,76.5
Nicholas Suban,Fremantle,12,7.5,6.58,14.08,3.0,0.33,0.0,5.42,0.0,1.75,0.58,5.83,8.42,10.17,72.23,3.08,0.0,0.33,1.83,0.67,1.17,1.25,0.92,0.17,213.08,3.0,2.92,2.42,0.5,80.5
Darcy Lang,Geelong,10,7.5,8.4,15.9,3.1,0.6,0.9,5.4,0.0,1.7,0.2,5.5,11.1,12.4,77.99,2.0,0.3,0.5,1.0,0.3,0.7,1.0,1.0,0.1,170.6,5.2,2.3,2.1,1.7,75.0
Brendan Whitecross,Hawthorn,8,7.5,6.0,13.5,5.0,0.25,0.38,2.5,0.0,1.62,0.12,3.75,10.12,10.88,80.59,1.12,0.25,0.25,0.88,0.25,0.62,1.25,1.38,0.0,174.0,4.0,1.88,1.5,0.12,73.75
Tom Bell,Brisbane,6,7.5,7.0,14.5,2.67,0.67,0.5,3.17,0.0,2.67,0.17,7.17,7.0,9.5,65.52,4.0,0.17,0.17,0.83,0.67,0.17,0.67,0.17,0.0,228.0,4.0,3.83,1.83,1.83,80.17
Conor Glass,Hawthorn,6,7.5,5.17,12.67,3.33,0.0,0.0,2.83,0.0,1.17,0.0,4.0,8.5,10.67,84.21,1.0,0.33,0.17,0.33,0.0,0.33,1.17,2.5,0.17,103.5,1.83,1.5,4.33,0.0,75.33
Jay Kennedy-Harris,Melbourne,6,7.5,8.5,16.0,3.0,0.0,0.17,3.83,0.0,2.67,0.5,5.67,10.5,10.17,63.56,3.17,0.0,0.17,0.67,0.17,0.5,0.67,0.67,0.67,198.5,2.67,3.5,1.0,0.5,75.67
Matthew Kennedy,GWS,16,7.44,9.75,17.19,3.25,0.25,0.25,4.56,0.0,2.0,0.19,7.62,9.88,11.69,68.0,2.56,0.38,0.38,2.62,0.5,2.12,1.31,0.94,0.12,180.12,3.31,3.06,2.0,0.56,70.62
Mark Blicavs,Geelong,20,7.4,8.8,16.2,4.1,0.6,0.25,5.1,6.05,1.85,0.1,7.25,9.25,12.15,75.0,2.55,1.1,0.5,2.05,0.75,1.3,1.35,2.9,0.05,187.35,4.15,2.5,2.65,0.75,78.95
Jake Kolodjashnij,Geelong,18,7.33,7.28,14.61,4.39,0.0,0.17,2.39,0.0,2.22,0.33,3.83,10.78,11.11,76.04,1.56,0.33,0.11,0.61,0.06,0.56,1.5,3.22,0.06,202.22,3.72,2.0,3.28,0.11,80.89
Jake Neade,Port Adelaide,7,7.29,7.86,15.14,2.57,0.86,0.14,4.29,0.0,2.71,0.86,5.71,9.57,10.43,68.89,2.43,0.14,0.43,0.57,0.29,0.29,0.57,1.0,0.14,174.14,5.29,3.0,2.0,2.0,68.86
Harry Taylor,Geelong,25,7.28,6.76,14.04,5.32,0.88,0.6,2.36,0.0,1.52,0.48,5.72,8.32,10.76,76.64,2.0,1.44,1.2,0.2,0.0,0.2,1.64,4.04,0.12,173.6,4.08,2.6,4.68,1.0,91.56
Andy Otten,Adelaide,19,7.26,6.05,13.32,4.26,1.05,0.42,2.32,1.53,1.79,0.58,5.32,8.11,10.21,76.65,2.05,1.05,1.11,0.63,0.26,0.37,0.74,3.63,0.05,181.63,5.0,2.16,2.89,0.53,83.32
Gary Rohan,Sydney,16,7.25,2.31,9.56,4.0,1.38,0.62,3.25,0.0,3.12,0.69,4.06,5.69,6.94,72.59,1.88,0.88,1.06,0.38,0.0,0.38,0.69,2.19,0.56,254.5,4.06,2.44,1.94,1.06,73.94
Sam Durdin,North Melbourne,8,7.25,4.0,11.25,4.0,0.12,0.5,1.75,0.0,1.5,0.25,3.38,7.5,8.5,75.56,2.5,0.5,0.25,0.25,0.12,0.12,2.12,4.88,0.12,165.12,2.0,1.88,3.75,0.25,85.5
Darcy Moore,Collingwood,21,7.24,3.24,10.48,5.95,1.19,0.9,1.9,3.05,2.43,0.38,5.33,5.9,7.33,69.94,2.38,1.81,1.86,0.52,0.38,0.14,0.33,2.1,0.0,174.86,5.19,2.71,1.0,1.0,79.52
Joshua Green,Essendon,17,7.24,3.71,10.94,2.18,1.0,1.24,3.06,0.0,1.88,0.53,5.47,5.53,6.94,63.44,1.94,0.24,0.76,0.65,0.24,0.41,0.47,0.41,0.0,176.12,5.0,2.47,1.24,1.76,75.35
Peter Wright,Gold Coast,22,7.23,5.32,12.55,5.5,1.41,0.86,1.59,5.14,2.18,0.36,5.45,7.64,9.32,74.26,1.64,1.27,1.91,0.73,0.32,0.41,0.36,2.55,0.0,167.91,4.68,1.86,1.23,0.64,88.0
Marley Williams,North Melbourne,13,7.23,10.23,17.46,2.38,0.23,0.0,2.08,0.0,1.15,0.23,5.69,11.77,13.85,79.32,2.08,0.0,0.0,0.85,0.08,0.77,3.92,4.15,0.23,261.69,3.38,2.77,4.54,0.08,86.23
Jackson Trengove,Port Adelaide,19,7.21,5.89,13.11,3.32,0.89,0.63,3.0,7.84,1.58,0.32,7.11,5.89,8.11,61.86,4.0,1.16,0.79,2.05,0.89,1.21,0.47,2.47,0.0,166.11,3.68,3.26,1.89,0.79,77.53
Jack Silvagni,Carlton,20,7.2,2.85,10.05,4.5,0.95,0.85,2.55,0.0,1.7,0.3,3.1,6.85,6.5,64.68,1.65,0.4,1.15,0.1,0.05,0.05,0.25,1.05,0.3,176.75,3.4,2.15,1.25,0.9,75.5
Ryan Schoenmakers,Hawthorn,11,7.18,4.09,11.27,4.45,1.0,0.73,1.27,0.36,2.09,0.55,4.73,6.45,8.0,70.98,1.64,1.18,1.0,0.36,0.0,0.36,0.27,2.18,0.09,219.36,4.64,2.09,1.64,0.45,77.73
Mitchell Wallis,Western Bulldogs,12,7.17,13.5,20.67,3.08,0.58,0.42,3.58,0.0,3.5,0.67,12.0,9.5,15.58,75.37,1.92,0.33,0.42,3.75,1.42,2.33,0.67,0.83,0.25,185.42,6.5,2.83,2.67,1.08,81.0
Mitch Honeychurch,Western Bulldogs,6,7.17,7.33,14.5,3.17,0.17,1.33,5.67,0.0,2.5,1.0,6.0,8.67,11.0,75.86,2.0,0.17,1.0,1.33,0.33,1.0,0.5,1.33,0.33,166.67,5.5,1.67,1.83,1.33,83.17
Callum Sinclair,Sydney,19,7.16,4.84,12.0,3.21,0.74,0.47,2.79,17.74,2.47,0.32,7.21,5.0,7.74,64.5,3.11,1.37,1.16,2.11,0.95,1.16,0.63,3.47,0.0,172.32,4.11,3.05,1.84,0.63,75.84
Josh Bruce,St Kilda,20,7.15,4.7,11.85,5.2,1.8,1.35,2.05,1.4,1.45,0.55,5.6,6.45,8.0,67.51,2.2,1.1,2.55,0.9,0.45,0.45,0.45,1.1,0.0,174.0,5.8,2.35,1.5,1.0,88.15
Timothy Broomhead,Collingwood,14,7.14,9.21,16.36,3.36,0.57,0.79,2.5,0.0,1.64,0.43,5.93,10.71,12.29,75.12,1.64,0.07,0.14,1.36,0.64,0.71,0.71,0.79,0.0,153.29,4.71,1.64,1.36,0.29,77.43
James Stewart,Essendon,16,7.12,5.12,12.25,4.31,1.38,1.0,2.12,0.31,2.69,0.69,5.44,7.5,8.44,68.9,1.94,0.75,1.19,0.38,0.12,0.25,0.06,0.75,0.25,187.38,5.62,2.12,0.88,1.0,86.12
Kyle Hartigan,Adelaide,18,7.11,4.72,11.83,4.33,0.0,0.0,1.67,0.0,1.0,0.0,4.67,7.17,9.0,76.08,2.89,0.72,0.0,0.11,0.0,0.11,2.61,6.67,0.06,182.33,2.0,2.83,5.72,0.0,88.11
Hayden Ballantyne,Fremantle,10,7.1,3.3,10.4,3.2,1.1,0.7,3.4,0.0,2.8,0.6,3.1,7.4,6.8,65.38,2.0,0.0,0.7,0.8,0.4,0.4,0.1,0.9,0.1,201.8,4.4,2.6,0.9,1.3,76.3
Darcy Gardiner,Brisbane,19,7.05,5.79,12.84,4.68,0.05,0.05,2.32,0.0,0.79,0.11,3.89,9.05,10.21,79.52,2.32,0.32,0.11,0.21,0.11,0.11,2.47,6.05,0.11,160.53,2.26,1.63,4.74,0.0,79.21
Cameron Guthrie,Geelong,20,7.0,11.2,18.2,2.75,0.2,0.25,4.25,0.0,1.7,0.4,7.0,11.1,13.85,76.1,2.55,0.2,0.35,2.0,0.7,1.3,1.25,1.2,0.6,173.35,4.5,1.85,2.5,0.5,75.4
Jesse Joyce,Gold Coast,17,7.0,7.59,14.59,4.18,0.06,0.06,2.06,0.0,0.76,0.0,5.29,9.76,12.06,82.66,1.41,0.35,0.0,0.53,0.24,0.29,1.59,2.47,0.18,141.41,3.24,1.94,5.0,0.24,82.53
Koby Stevens,St Kilda,15,7.0,14.73,21.73,4.87,0.4,0.27,5.2,0.0,2.33,0.4,7.67,14.6,17.47,80.4,3.0,0.2,0.4,3.07,1.47,1.6,0.93,0.73,0.07,152.73,5.2,3.27,1.93,0.8,69.93
Tomas Bugg,Melbourne,10,7.0,6.9,13.9,2.9,0.7,1.2,3.1,0.0,1.7,0.8,6.2,8.4,9.3,66.91,2.2,0.5,1.3,1.0,0.1,0.9,0.4,1.9,0.1,152.6,5.0,1.8,1.7,1.0,78.3
Ben Keays,Brisbane,10,7.0,8.1,15.1,3.0,0.6,0.3,4.1,0.0,2.0,0.4,6.5,8.8,11.3,74.83,2.6,0.1,0.6,1.2,0.5,0.7,0.7,0.9,0.0,148.1,4.1,3.5,2.5,0.6,79.3
Curtly Hampton,Adelaide,9,7.0,7.33,14.33,2.22,0.22,0.22,5.67,0.0,3.0,0.44,7.22,7.11,9.44,65.88,2.56,0.11,0.44,2.11,1.11,1.0,0.33,1.0,0.33,190.33,4.11,2.78,1.11,1.0,71.0
Joshua Wagner,Melbourne,9,7.0,8.89,15.89,2.33,0.22,0.11,2.78,0.0,1.11,0.22,5.67,10.33,11.78,74.13,2.0,0.33,0.11,0.78,0.22,0.56,0.89,2.22,0.22,144.44,2.78,2.67,3.78,0.56,76.11
Harry Perryman,GWS,8,7.0,4.75,11.75,4.25,0.12,0.0,3.25,0.0,1.12,0.0,4.38,7.5,8.5,72.34,2.25,0.5,0.12,0.88,0.12,0.75,1.62,1.88,0.12,137.38,2.38,2.5,3.75,0.38,69.25
Brett Deledio,GWS,7,7.0,7.0,14.0,4.14,0.71,0.29,3.43,0.0,1.71,0.43,5.57,8.57,10.57,75.5,1.71,0.29,0.43,1.29,0.14,1.14,0.57,1.0,0.14,144.0,3.71,2.14,2.71,0.71,73.29
Daniel Butler,Richmond,23,6.91,4.43,11.35,1.78,1.3,0.65,3.61,0.0,2.7,0.78,4.48,6.7,7.65,67.4,2.0,0.09,0.78,0.48,0.09,0.39,0.26,0.22,0.65,189.43,4.61,2.3,1.61,1.39,81.17
Aidan Corr,GWS,23,6.91,4.17,11.09,3.91,0.0,0.0,1.78,0.0,0.48,0.09,3.52,7.39,9.3,83.86,1.39,0.35,0.09,0.22,0.04,0.17,2.52,6.74,0.04,157.0,2.13,1.65,3.96,0.0,83.7
Jack Bowes,Gold Coast,11,6.91,5.55,12.45,2.91,0.18,0.18,2.27,0.0,1.45,0.09,4.55,7.91,9.0,72.29,1.82,0.0,0.0,0.18,0.18,0.0,1.45,1.64,0.09,152.45,2.55,2.27,3.36,0.55,72.18
Mitchell Hannan,Melbourne,20,6.9,5.5,12.4,2.45,1.1,0.5,3.0,0.0,2.6,0.55,5.85,6.7,7.95,64.11,2.8,0.65,0.75,1.15,0.45,0.7,0.2,0.9,0.1,205.85,4.2,3.15,1.8,1.15,77.15
Henry Schade,Collingwood,8,6.88,6.5,13.38,5.0,0.12,0.0,1.38,0.0,0.38,0.0,4.88,8.62,11.38,85.05,1.25,0.25,0.0,0.62,0.0,0.62,2.38,4.75,0.0,179.62,2.0,2.0,4.62,0.0,88.38
Neville Jetta,Melbourne,22,6.86,7.45,14.32,4.27,0.14,0.0,3.09,0.0,0.32,0.05,4.95,9.23,12.55,87.64,1.36,0.41,0.05,0.27,0.0,0.27,1.73,3.95,0.09,121.64,2.55,1.23,5.86,0.05,85.32
Lewis Young,Western Bulldogs,7,6.86,6.0,12.86,5.43,0.0,0.0,1.71,0.0,0.86,0.0,2.86,10.43,8.71,67.73,2.86,0.43,0.0,0.14,0.0,0.14,1.0,3.71,0.29,168.14,1.86,3.14,4.43,0.0,88.86
Jacob Hopper,GWS,13,6.85,10.23,17.08,2.69,0.31,0.31,5.62,0.0,2.23,0.31,7.77,9.62,11.46,67.1,3.23,0.15,0.31,2.92,0.92,2.0,0.92,0.54,0.0,196.54,4.08,3.46,2.0,0.54,70.23
Nick Smith,Sydney,24,6.83,5.75,12.58,4.62,0.0,0.04,1.83,0.0,0.54,0.17,4.04,8.71,10.21,81.16,1.58,0.33,0.0,0.29,0.0,0.29,2.42,3.79,0.08,144.88,2.08,1.88,4.79,0.04,87.12
Jaeger O'Meara,Hawthorn,6,6.83,14.67,21.5,2.0,0.17,0.67,4.0,0.0,1.33,0.33,10.33,10.67,14.17,65.91,3.33,0.0,0.33,4.33,2.0,2.33,1.17,0.33,0.0,132.67,4.67,3.17,1.83,0.5,76.5
Shane Kersten,Fremantle,20,6.8,3.75,10.55,4.1,1.2,0.8,1.4,0.0,2.05,0.35,4.0,6.15,7.3,69.19,2.0,0.55,1.3,0.2,0.05,0.15,0.3,1.45,0.0,165.05,4.2,2.7,1.35,0.45,87.3
Mark Hutchings,West Coast,19,6.79,6.0,12.79,2.74,0.37,0.16,3.16,0.0,1.95,0.32,4.53,8.32,8.95,69.98,2.11,0.16,0.16,1.26,0.53,0.74,0.95,0.32,0.11,165.68,2.63,2.53,1.47,0.89,74.11
Michael Hartley,Essendon,18,6.78,5.0,11.78,4.83,0.0,0.0,2.5,0.0,0.94,0.17,3.72,8.0,10.17,86.33,1.61,0.67,0.0,0.06,0.0,0.06,1.44,9.28,0.0,154.33,2.44,1.28,4.33,0.0,91.56
Ben Ainsworth,Gold Coast,13,6.77,4.92,11.69,3.46,1.08,0.69,3.23,0.0,2.31,0.46,5.08,6.54,8.23,70.4,1.92,0.38,0.85,0.54,0.23,0.31,0.31,0.69,0.31,191.0,4.46,2.38,1.08,1.23,71.0
Jack Leslie,Gold Coast,13,6.77,5.38,12.15,6.0,0.0,0.0,1.23,0.0,0.85,0.0,4.0,8.46,9.77,80.41,2.54,0.92,0.0,0.31,0.0,0.31,2.46,7.92,0.0,152.46,2.46,2.54,5.69,0.0,94.54
Touk Miller,Gold Coast,20,6.75,14.1,20.85,3.35,0.35,0.3,4.5,0.0,1.6,0.2,8.8,12.45,14.7,70.5,2.35,0.1,0.3,2.9,1.3,1.6,1.2,1.7,0.0,164.65,4.4,2.2,1.55,0.75,81.35
