Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Charlie Cameron,Lions,2,8.0,4.5,12.5,4.0,1.5,1.0,1.5,0.0,2.5,0.5,5.0,7.5,7.5,60.0,4.5,1.0,2.0,0.5,0.0,0.5,0.0,0.5,0.0,242.0,4.0,5.5,1.5,0.5,88.0
Jeremy Cameron,Cats,2,8.0,3.0,11.0,1.5,1.0,1.5,0.5,0.0,2.0,1.0,4.0,6.5,6.5,59.09,1.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,221.5,5.0,2.0,1.0,0.5,54.0
Heath Chapman,Dockers,2,8.0,5.5,13.5,5.0,0.0,0.0,3.0,0.0,1.5,0.5,5.0,9.5,10.5,77.78,2.0,0.5,0.0,0.5,0.0,0.5,1.5,2.5,0.0,214.5,3.5,3.0,4.0,0.5,79.0
Phil Davis,Giants,2,8.0,3.5,11.5,5.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,7.5,9.0,78.26,3.5,0.5,0.0,0.0,0.0,0.0,2.5,5.5,0.0,182.5,2.0,1.0,7.0,0.0,64.0
Lance Franklin,Swans,2,8.0,1.0,9.0,5.0,2.5,0.0,0.5,0.0,2.0,0.5,3.5,6.5,6.5,72.22,3.5,0.0,2.0,0.0,0.0,0.0,0.0,1.5,0.0,224.0,5.5,2.5,0.5,0.5,87.0
Tom Hickey,Swans,2,8.0,8.0,16.0,3.0,0.0,0.0,2.0,26.0,1.5,0.0,8.5,7.0,11.0,68.75,5.0,0.0,0.0,6.0,2.0,4.0,1.0,2.5,0.0,154.0,3.5,3.5,2.0,0.0,78.5
Harrison Himmelberg,Giants,2,8.0,3.5,11.5,4.0,2.5,0.5,1.0,1.0,2.0,0.5,5.5,7.0,9.0,78.26,2.5,1.0,2.0,0.0,0.0,0.0,0.0,1.5,0.5,156.0,6.5,3.0,1.5,1.0,95.0
Jack Lukosius,Suns,2,8.0,1.0,9.0,3.5,1.5,1.0,3.0,0.0,4.0,0.5,4.0,4.5,4.5,50.0,2.5,0.5,2.5,0.5,0.0,0.5,0.0,2.0,0.0,254.5,5.0,2.5,2.0,1.0,88.0
Aaron Naughton,Bulldogs,2,8.0,3.5,11.5,4.5,2.5,1.5,0.0,0.5,1.5,0.0,7.0,4.5,6.5,56.52,2.0,1.0,2.5,0.5,0.0,0.5,0.0,1.0,0.0,221.5,6.0,3.0,1.0,0.0,83.5
Xavier O'Halloran,Giants,2,8.0,3.0,11.0,2.0,0.0,0.5,2.5,0.0,3.5,0.0,1.5,10.0,8.5,77.27,1.0,0.0,0.5,0.5,0.5,0.0,1.5,3.5,0.0,284.0,2.5,1.0,0.5,0.0,83.0
Jaeger O'Meara,Hawks,2,8.0,10.5,18.5,4.0,0.0,0.0,4.0,0.0,4.0,1.5,10.5,8.5,12.5,67.57,3.0,0.5,0.0,4.5,0.5,4.0,0.5,1.5,0.0,206.5,6.0,4.5,2.0,0.0,75.0
Alex Pearce,Dockers,2,8.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,10.0,90.91,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.5,0.0,157.5,0.5,1.0,6.5,0.0,91.5
Jack Petruccelle,Eagles,2,8.0,3.0,11.0,3.5,1.0,2.0,0.0,0.0,1.0,0.5,4.0,7.0,5.5,50.0,3.0,0.5,1.5,1.0,0.0,1.0,0.0,1.0,0.5,198.5,5.0,3.5,0.0,0.0,81.0
Tom Phillips,Hawks,2,8.0,6.0,14.0,5.0,0.0,0.0,4.5,0.0,0.5,1.0,4.0,11.0,10.0,71.43,2.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,194.0,2.5,3.0,1.5,1.0,56.0
Jake Riccardi,Giants,2,8.0,4.0,12.0,6.0,0.0,1.5,2.0,2.5,2.0,0.0,2.0,10.5,6.5,54.17,2.5,0.5,2.0,0.5,0.0,0.5,0.0,0.0,0.0,232.0,3.5,4.0,0.0,0.0,84.0
Ed Richards,Bulldogs,2,8.0,6.5,14.5,3.5,0.0,0.0,2.0,0.0,0.5,0.0,4.0,10.5,13.0,89.66,3.0,1.0,0.0,0.5,0.0,0.5,2.5,3.0,0.0,172.0,2.5,2.0,4.0,0.0,82.5
Caleb Serong,Dockers,2,8.0,13.5,21.5,1.5,0.0,0.5,3.5,0.0,3.0,0.5,9.0,13.0,17.0,79.07,4.5,0.0,0.0,2.5,1.0,1.5,1.0,1.0,0.0,287.0,6.0,3.0,2.5,0.0,79.0
Roarke Smith,Bulldogs,2,8.0,10.0,18.0,4.5,0.0,0.0,2.5,0.0,2.5,0.5,5.0,13.0,14.5,80.56,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,221.0,2.5,1.5,3.0,1.0,78.5
Lachie Young,Kangaroos,2,8.0,6.5,14.5,3.0,0.0,0.5,2.0,0.0,2.0,0.0,4.5,11.0,10.5,72.41,3.0,0.5,0.0,1.0,0.0,1.0,1.5,1.5,0.5,239.5,2.5,1.5,2.5,0.0,77.0
Taylor Adams,Magpies,2,7.5,13.0,20.5,1.0,0.0,0.5,4.0,0.0,3.5,1.0,12.0,9.5,13.5,65.85,5.5,0.0,0.0,8.5,5.0,3.5,0.5,2.5,0.5,249.0,6.0,4.5,1.0,0.0,66.5
Liam Baker,Tigers,2,7.5,6.5,14.0,3.0,1.0,0.0,1.5,0.0,2.0,0.0,7.0,8.0,10.0,71.43,4.0,0.0,0.5,1.5,0.0,1.5,0.5,1.0,0.0,196.0,4.5,4.0,2.5,0.0,83.0
Samuel Collins,Suns,2,7.5,3.0,10.5,5.5,0.0,0.0,0.5,0.0,1.0,0.0,5.5,6.0,6.5,61.9,3.0,1.5,0.0,0.0,0.0,0.0,2.5,10.0,0.0,158.0,1.5,2.0,8.0,0.0,95.5
Darcy Fort,Lions,2,7.5,2.5,10.0,2.5,1.0,0.0,1.0,13.5,2.0,0.0,6.5,4.5,8.0,80.0,2.5,0.5,1.0,3.0,1.0,2.0,0.5,1.5,0.0,150.0,3.0,3.0,2.5,0.5,82.5
James Harmes,Demons,2,7.5,11.5,19.0,1.5,1.0,0.0,4.0,0.0,3.0,0.0,6.5,12.5,15.5,81.58,2.5,0.5,0.5,1.5,0.0,1.5,1.0,2.5,0.0,226.5,5.0,2.0,2.0,1.5,73.5
Jack Hayes,Saints,2,7.5,7.5,15.0,6.5,1.5,0.0,3.5,4.0,2.0,0.0,9.0,6.5,13.0,86.67,1.5,2.5,0.5,3.0,1.0,2.0,0.5,0.5,0.0,187.5,6.5,1.5,4.5,0.5,80.5
Dyson Heppell,Bombers,2,7.5,8.0,15.5,5.0,0.0,0.0,1.5,0.0,1.5,0.0,3.5,12.5,12.0,77.42,1.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,149.5,2.0,2.0,2.5,0.0,92.5
George Hewett,Blues,2,7.5,22.5,30.0,3.0,0.5,0.0,2.5,0.0,4.0,0.5,15.5,15.0,24.5,81.67,1.0,0.0,0.0,5.5,3.0,2.5,0.0,1.0,0.0,212.0,6.5,2.5,4.5,0.5,79.5
Nicholas Holman,Suns,2,7.5,6.5,14.0,3.5,0.5,0.5,4.0,0.0,2.0,0.5,7.5,8.0,10.0,71.43,2.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,196.0,4.5,2.0,1.5,1.0,81.5
James Jordon,Demons,2,7.5,13.5,21.0,2.5,0.0,0.0,1.5,0.0,1.0,0.0,9.5,12.0,17.0,80.95,1.5,0.0,0.0,1.5,0.0,1.5,1.0,1.0,0.0,174.0,2.5,2.5,5.5,0.0,70.0
Finn Maginness,Hawks,2,7.5,4.5,12.0,3.0,0.5,0.0,4.0,0.0,1.5,0.0,3.5,8.5,7.0,58.33,3.5,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,214.0,1.5,5.0,4.0,0.5,89.0
Jack Mahony,Kangaroos,2,7.5,7.0,14.5,3.5,1.0,0.5,3.0,0.0,2.5,0.0,6.0,8.5,8.5,58.62,4.0,0.5,1.0,1.5,0.0,1.5,0.5,1.5,0.0,213.0,6.0,4.5,1.5,1.0,76.0
Tom McDonald,Demons,2,7.5,3.0,10.5,3.5,0.5,0.5,1.0,0.5,0.5,1.0,3.0,7.0,8.0,76.19,2.0,0.5,0.5,0.0,0.0,0.0,3.0,3.0,0.0,177.5,3.0,2.5,2.5,1.0,78.5
Oscar McInerney,Lions,2,7.5,5.5,13.0,2.0,1.0,0.5,2.0,23.5,0.5,0.5,9.0,3.0,7.5,57.69,4.0,1.5,1.0,3.5,1.5,2.0,1.5,3.0,0.0,140.5,3.0,2.0,3.0,0.5,75.0
Hayden McLean,Swans,2,7.5,4.0,11.5,2.0,1.5,0.0,1.0,7.0,0.5,0.5,5.5,5.5,8.0,69.57,2.0,1.0,0.5,1.0,0.5,0.5,0.0,3.0,0.0,140.5,5.0,3.5,0.5,0.5,75.0
Cameron Rayner,Lions,2,7.5,5.0,12.5,2.0,0.5,1.0,1.5,0.0,1.5,1.5,5.0,8.0,8.0,64.0,3.5,0.5,0.5,2.5,1.0,1.5,1.5,0.5,0.0,300.5,3.5,1.5,1.0,0.0,71.5
Sebastian Ross,Saints,2,7.5,12.5,20.0,3.5,0.0,0.0,2.5,0.0,1.5,0.0,8.0,12.5,17.0,85.0,2.0,0.0,0.0,3.0,1.5,1.5,1.0,1.5,0.0,121.0,5.5,1.5,3.0,0.5,79.5
Jeremy Sharp,Suns,2,7.5,3.5,11.0,2.0,1.0,0.0,1.0,0.0,1.5,0.0,4.0,6.0,7.0,63.64,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,219.0,3.0,3.0,4.0,0.0,84.0
Charlie Spargo,Demons,2,7.5,4.5,12.0,2.5,0.0,1.0,2.5,0.0,4.5,0.5,5.0,7.5,6.5,54.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,183.5,3.5,4.0,1.0,1.0,67.5
Brandon Starcevich,Lions,2,7.5,3.0,10.5,4.5,0.0,0.0,0.5,0.0,2.0,0.0,4.5,5.5,7.0,66.67,3.0,0.5,0.0,0.0,0.0,0.0,0.5,2.5,0.0,165.0,1.0,3.0,5.5,0.0,90.5
Kayne Turner,Kangaroos,2,7.5,4.0,11.5,5.0,1.0,1.0,4.5,0.0,2.0,0.5,3.5,8.5,8.0,69.57,4.0,0.0,1.0,0.0,0.0,0.0,1.5,1.5,0.0,119.0,5.0,2.5,3.5,0.0,87.0
Mabior Chol,Suns,2,7.0,1.0,8.0,2.0,1.5,1.0,2.5,9.0,2.0,0.5,4.5,2.5,5.5,68.75,4.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.0,229.0,3.5,3.0,2.0,1.0,80.5
Nikolas Cox,Bombers,2,7.0,11.0,18.0,4.5,0.0,0.5,1.0,0.0,2.0,0.5,6.5,12.0,12.5,69.44,4.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,208.0,3.5,5.5,4.0,0.0,74.5
Matthew De Boer,Giants,2,7.0,5.5,12.5,3.0,0.0,0.5,3.0,0.0,2.0,0.0,4.0,8.5,9.0,72.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,143.0,3.0,0.0,1.0,0.5,70.5
Sam Draper,Bombers,2,7.0,5.5,12.5,1.0,0.0,0.0,2.0,32.5,2.5,0.5,9.0,4.0,10.0,80.0,2.5,0.0,0.0,4.5,2.0,2.5,1.5,5.5,0.0,177.0,6.0,2.0,2.0,0.5,83.0
Sam Frost,Hawks,2,7.0,8.0,15.0,3.0,0.0,0.0,3.5,0.0,0.5,0.0,8.5,7.0,10.5,70.0,1.5,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,134.5,2.0,1.0,10.5,0.0,96.0
Oliver Henry,Magpies,2,7.0,4.5,11.5,2.5,2.0,1.0,1.5,0.0,1.0,0.0,3.5,7.0,6.0,52.17,2.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,183.5,3.5,2.0,1.5,1.0,78.0
Max Holmes,Cats,2,7.0,6.0,13.0,2.5,1.0,0.5,2.0,0.0,3.5,0.0,5.0,9.0,7.0,53.85,3.0,0.0,0.0,2.5,0.5,2.0,0.0,2.5,1.0,317.0,3.5,3.5,1.5,0.5,81.0
Luke Jackson,Demons,2,7.0,9.5,16.5,5.0,1.5,0.5,4.0,13.0,2.5,0.5,9.5,8.0,13.0,78.79,1.5,1.5,0.5,4.0,1.0,3.0,1.0,2.5,0.0,247.0,5.5,2.0,1.0,0.5,83.5
Changkuoth Jiath,Hawks,2,7.0,10.5,17.5,3.0,0.0,0.0,1.5,0.0,1.5,0.5,5.5,11.0,13.5,77.14,1.5,0.5,0.0,0.5,0.0,0.5,2.0,4.5,1.0,137.5,2.0,2.0,7.0,0.0,74.0
Sean Lemmens,Suns,2,7.0,3.5,10.5,1.5,0.0,0.0,2.0,0.0,0.5,0.0,4.0,5.5,6.5,61.9,2.0,0.0,0.0,0.5,0.5,0.0,2.5,3.0,0.0,261.0,1.5,2.5,4.0,0.0,84.0
Rory Lobb,Dockers,2,7.0,6.0,13.0,4.5,2.0,1.5,1.0,5.0,0.0,1.0,9.0,4.0,9.0,69.23,1.0,1.5,3.5,0.0,0.0,0.0,0.5,3.0,0.0,218.0,7.0,1.0,2.0,1.0,97.5
Griffin Logue,Dockers,2,7.0,4.5,11.5,5.5,0.0,0.0,2.5,0.0,0.5,0.0,3.0,7.5,10.5,91.3,2.0,0.5,0.0,0.0,0.0,0.0,3.0,5.5,0.0,196.0,0.0,2.5,4.5,0.0,86.0
Connor MacDonald,Hawks,2,7.0,10.0,17.0,2.5,0.5,0.5,1.5,0.0,4.0,0.0,6.0,10.5,11.0,64.71,3.0,0.0,0.5,1.5,0.5,1.0,0.5,0.5,0.5,256.0,5.5,4.5,2.0,0.5,73.0
Jack Madgen,Magpies,2,7.0,6.5,13.5,3.0,0.0,0.0,1.5,0.0,1.0,0.0,5.0,7.5,12.5,92.59,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.5,164.5,2.5,1.5,6.5,0.0,94.0
Lincoln McCarthy,Lions,2,7.0,5.0,12.0,2.0,1.5,1.5,4.0,0.0,1.5,1.5,6.0,6.0,8.0,66.67,3.5,0.0,0.5,0.5,0.0,0.5,0.0,1.5,1.0,131.0,6.0,3.0,0.5,1.0,80.5
Ned McHenry,Crows,2,7.0,5.0,12.0,2.5,0.0,0.5,5.0,0.0,4.5,0.5,5.0,7.0,7.5,62.5,5.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,185.5,4.0,4.0,1.5,2.0,85.5
Trent McKenzie,Power,2,7.0,2.5,9.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.5,8.5,89.47,1.0,1.5,0.0,0.5,0.0,0.5,3.0,3.0,0.0,168.5,1.0,1.5,3.0,0.0,68.5
Conor Nash,Hawks,2,7.0,6.0,13.0,2.0,0.5,0.0,3.5,3.0,3.0,1.0,8.0,5.5,11.0,84.62,2.5,0.0,0.0,3.0,0.5,2.5,1.0,2.0,0.0,242.5,4.0,3.0,0.5,1.0,71.5
Kysaiah Pickett,Demons,2,7.0,1.5,8.5,3.0,1.5,0.5,3.5,0.0,1.5,0.5,3.0,5.5,6.0,70.59,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,151.0,3.0,2.5,0.5,2.0,76.0
Bailey Williams,Bulldogs,2,7.0,3.5,10.5,2.5,0.0,0.0,0.5,0.0,2.0,0.0,2.0,8.5,6.0,57.14,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,285.5,0.5,4.0,3.0,0.0,59.0
Noah Answerth,Lions,2,6.5,9.0,15.5,4.0,0.0,0.0,3.5,0.0,0.5,0.0,4.5,11.5,12.5,80.65,2.0,0.0,0.0,0.5,0.5,0.0,3.0,5.0,0.0,149.0,3.5,2.5,4.5,0.0,75.0
Alex Davies,Suns,2,6.5,4.5,11.0,1.5,1.0,0.0,4.0,0.0,3.0,1.5,7.5,4.0,8.0,72.73,2.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,159.0,5.0,1.5,3.0,0.0,67.5
Xavier Duursma,Power,2,6.5,5.0,11.5,3.5,0.0,0.0,1.0,0.0,0.5,0.0,4.5,7.5,8.5,73.91,1.5,0.0,0.0,1.5,0.0,1.5,0.5,0.0,0.0,114.5,2.0,2.5,1.5,0.0,42.0
Shane Edwards,Tigers,2,6.5,9.0,15.5,1.5,0.5,1.0,1.5,0.0,2.5,1.5,6.0,8.5,12.0,77.42,2.0,0.0,0.5,2.0,1.0,1.0,0.0,0.5,0.0,200.0,5.0,1.0,0.5,0.0,83.5
Ryan Gardner,Bulldogs,2,6.5,2.5,9.0,4.0,0.0,0.0,1.5,0.0,0.0,0.0,3.0,5.0,8.5,94.44,2.0,0.5,0.0,0.0,0.0,0.0,1.0,5.5,0.0,133.5,1.5,1.5,5.0,0.0,98.0
Mitch Georgiades,Power,2,6.5,3.5,10.0,6.0,0.5,2.0,3.0,0.0,1.0,0.5,5.0,4.5,5.5,55.0,5.0,3.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,95.5,3.5,4.0,0.0,1.0,85.0
Brodie Grundy,Magpies,2,6.5,9.5,16.0,2.0,0.5,0.0,3.5,33.0,3.5,1.0,9.0,7.0,10.5,65.63,5.0,0.0,0.0,3.5,2.5,1.0,1.0,2.0,0.0,151.5,7.5,1.5,3.0,1.0,86.5
Ian Hill,Giants,2,6.5,1.5,8.0,2.0,1.0,2.0,3.0,0.0,2.0,0.5,3.5,5.0,4.5,56.25,1.5,0.0,1.5,0.5,0.0,0.5,0.0,2.0,0.0,187.0,5.0,2.0,1.0,1.0,70.0
Jayden Hunt,Demons,2,6.5,2.5,9.0,2.5,0.0,0.0,1.5,0.0,1.5,0.0,2.5,6.5,6.0,66.67,3.0,0.5,0.0,0.0,0.0,0.0,1.5,1.5,0.0,201.0,1.0,3.0,3.0,0.0,86.5
Jake Kolodjashnij,Cats,2,6.5,6.5,13.0,4.0,0.5,0.0,1.5,0.0,0.5,0.0,3.0,9.5,10.0,76.92,3.0,0.0,0.0,0.5,0.0,0.5,2.0,2.5,0.0,153.5,3.0,3.5,3.0,0.0,92.0
Steven Motlop,Power,2,6.5,4.5,11.0,3.5,1.0,0.0,2.0,0.0,1.5,0.5,3.5,8.5,10.0,90.91,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,130.5,3.0,2.0,2.0,0.5,69.5
Xavier O'Neill,Eagles,2,6.5,5.0,11.5,0.5,0.5,0.0,3.5,0.0,0.5,0.5,4.0,7.5,8.0,69.57,2.5,0.0,0.0,2.0,0.5,1.5,0.0,0.5,0.0,139.5,2.0,2.5,1.5,1.5,72.5
Lachlan Schultz,Dockers,2,6.5,3.0,9.5,2.5,1.5,1.0,3.0,0.0,2.5,1.0,4.0,6.5,4.5,47.37,4.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0,232.5,4.0,4.0,1.0,2.0,82.5
James Stewart,Bombers,2,6.5,3.5,10.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,4.0,7.5,75.0,3.5,0.5,0.0,0.5,0.0,0.5,2.5,3.0,0.0,138.0,2.0,1.5,8.0,0.0,88.0
Tarryn Thomas,Kangaroos,2,6.5,4.0,10.5,4.0,0.5,0.0,2.0,0.0,1.5,0.0,4.5,6.0,9.0,85.71,3.0,1.0,0.0,2.5,2.0,0.5,1.0,0.5,2.5,192.0,2.0,1.5,1.5,0.5,55.5
Lachlan Ash,Giants,2,6.0,6.0,12.0,4.5,0.0,0.0,2.0,0.0,1.5,0.0,3.0,9.5,10.0,83.33,1.5,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,132.5,2.5,1.0,2.0,0.0,81.5
Bailey Banfield,Dockers,2,6.0,1.5,7.5,2.0,0.5,1.0,2.5,0.0,2.5,0.5,3.0,5.5,4.5,60.0,3.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,164.5,2.5,4.0,1.0,1.0,80.5
Ben Brown,Demons,2,6.0,3.5,9.5,5.0,2.5,1.5,0.0,0.0,0.5,0.0,4.5,5.0,6.5,68.42,1.0,1.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,151.5,7.0,1.0,0.0,0.0,84.5
Daniel Butler,Saints,2,6.0,5.5,11.5,2.5,0.5,0.0,6.0,0.0,2.5,1.0,4.0,8.0,7.0,60.87,1.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,195.5,2.0,3.0,0.5,3.0,81.0
Jordon Butts,Crows,2,6.0,2.5,8.5,4.0,0.0,0.0,1.5,0.0,0.0,0.0,3.5,6.0,8.0,94.12,1.0,0.0,0.0,0.5,0.0,0.5,2.5,8.0,0.0,149.5,0.5,1.0,4.0,0.0,87.5
Ryan Byrnes,Saints,2,6.0,5.0,11.0,1.0,0.0,0.5,1.5,0.0,3.0,0.5,4.0,7.5,7.0,63.64,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,118.0,2.5,2.5,1.0,0.5,67.0
Luke Dahlhaus,Cats,2,6.0,9.0,15.0,2.5,0.5,0.0,3.5,0.0,2.5,2.0,4.0,11.0,13.5,90.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,141.5,6.0,1.0,1.5,1.0,61.0
Jayden Laverde,Bombers,2,6.0,4.5,10.5,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,8.0,8.5,80.95,2.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,159.0,1.5,1.5,4.5,0.0,70.5
Tom McCartin,Swans,2,6.0,2.5,8.5,3.5,0.0,0.0,1.5,0.0,0.5,0.0,5.0,4.0,6.5,76.47,1.0,1.0,0.0,0.0,0.0,0.0,3.5,7.0,0.0,112.0,2.0,2.0,5.5,0.0,95.0
Devon Smith,Bombers,2,6.0,4.5,10.5,1.5,1.0,0.5,1.0,0.0,2.0,0.5,2.0,7.5,8.5,80.95,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,104.5,5.0,1.0,0.5,0.5,81.0
Tom Sparrow,Demons,2,6.0,9.5,15.5,4.0,0.0,1.0,4.0,0.0,2.5,0.0,6.0,10.5,12.5,80.65,1.5,0.5,0.5,2.0,0.5,1.5,1.0,0.5,0.0,192.0,5.0,1.5,2.0,0.5,67.5
Cody Weightman,Bulldogs,2,6.0,3.5,9.5,3.0,1.0,0.0,2.0,0.0,1.0,0.5,3.5,6.0,7.0,73.68,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,176.5,3.0,4.0,1.0,0.0,73.5
Jarrod Witts,Suns,2,6.0,6.5,12.5,2.5,0.5,0.5,3.0,33.0,0.5,0.0,9.0,4.0,8.0,64.0,1.0,0.5,0.5,4.0,1.5,2.5,0.0,3.5,0.0,117.5,5.5,1.0,3.0,0.0,76.5
Tristan Xerri,Kangaroos,2,6.0,9.0,15.0,4.0,0.0,0.5,2.5,21.0,1.0,0.5,11.0,4.0,10.0,66.67,3.0,2.0,0.5,3.5,1.0,2.5,0.5,2.5,0.0,120.5,3.0,2.0,2.0,0.5,87.0
Matthew Flynn,Giants,2,5.5,6.5,12.0,3.5,0.0,0.0,1.5,22.0,1.5,0.0,7.0,6.0,8.0,66.67,4.0,2.0,0.0,1.0,1.0,0.0,0.5,5.0,0.0,124.0,4.5,1.5,2.5,0.0,76.0
Denver Grainger-Barras,Hawks,2,5.5,0.0,5.5,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.5,5.5,100.0,0.5,0.5,0.0,0.0,0.0,0.0,3.5,5.5,0.0,123.0,2.0,0.5,4.5,0.0,83.5
Brayden Ham,Bombers,2,5.5,4.5,10.0,4.0,0.0,0.5,1.5,0.0,2.0,0.0,3.5,8.0,7.5,75.0,2.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,173.5,3.0,2.0,1.0,0.0,76.5
Thomas Jonas,Power,2,5.5,5.5,11.0,3.5,0.0,0.0,2.0,0.0,0.5,0.0,4.0,6.5,9.5,86.36,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,164.5,2.0,2.0,5.0,0.0,97.0
Daniel Lloyd,Giants,2,5.5,1.0,6.5,3.0,1.0,1.0,1.0,0.0,0.5,0.5,1.5,5.0,4.5,69.23,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,140.5,3.0,1.0,0.0,0.0,49.0
Tom Lynch,Tigers,2,5.5,2.5,8.0,3.0,2.5,1.5,1.0,0.0,1.0,1.0,5.5,2.5,6.0,75.0,3.0,1.5,1.5,0.5,0.0,0.5,0.0,1.0,0.0,136.5,5.5,2.0,0.0,0.5,89.5
Daniel McStay,Lions,2,5.5,4.0,9.5,3.5,0.0,0.0,1.0,1.0,2.5,0.5,4.0,5.0,5.0,52.63,2.5,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,189.5,3.0,4.5,1.5,0.5,91.5
Hugo Ralphsmith,Tigers,2,5.5,9.0,14.5,3.0,0.5,0.0,0.0,0.0,2.5,0.0,5.0,9.0,12.0,82.76,3.0,0.5,0.0,0.0,0.0,0.0,2.5,3.0,1.0,270.5,1.5,3.0,3.5,0.0,70.5
Sam Wicks,Swans,2,5.5,4.5,10.0,2.5,0.0,1.0,4.0,0.0,1.5,0.0,4.0,6.0,6.0,60.0,2.5,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,180.5,3.5,1.5,0.0,1.5,85.5
Chad Wingard,Hawks,2,5.5,1.5,7.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,3.5,5.0,71.43,2.0,0.5,0.5,0.5,0.0,0.5,0.0,1.5,0.0,139.0,3.0,2.0,1.0,0.0,61.5
Corey Durdin,Blues,2,5.0,5.0,10.0,2.0,1.0,0.5,1.0,0.0,2.0,1.0,4.5,6.0,7.0,70.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,64.0,5.0,2.0,1.5,0.5,81.0
Jeremy Finlayson,Power,2,5.0,6.0,11.0,2.5,0.0,1.5,1.0,5.0,0.5,0.5,6.0,4.5,6.5,59.09,4.0,0.0,1.0,2.5,0.0,2.5,0.0,4.0,0.0,72.5,4.0,3.0,2.0,0.5,84.5
Darcy Fogarty,Crows,2,5.0,3.5,8.5,4.0,1.0,1.0,3.5,0.0,2.0,0.5,4.5,4.5,7.0,82.35,4.0,0.0,1.5,1.0,0.0,1.0,0.0,3.0,0.0,124.0,4.0,4.5,0.5,2.5,85.0
Bayley Fritsch,Demons,2,5.0,2.0,7.0,2.5,1.5,1.0,0.5,0.0,1.5,0.5,2.5,4.0,3.5,50.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,1.5,0.0,154.0,4.5,1.0,0.0,0.0,80.0
Todd Goldstein,Kangaroos,2,5.0,5.5,10.5,2.5,1.0,0.0,0.5,16.0,0.5,0.0,7.0,3.0,6.5,61.9,2.5,1.0,1.0,3.5,1.0,2.5,1.0,5.0,0.0,103.0,2.5,3.5,1.5,0.0,78.0
Matt Guelfi,Bombers,2,5.0,7.0,12.0,4.0,0.0,0.5,3.0,0.0,2.0,1.0,5.5,7.0,10.0,83.33,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.5,0.0,64.5,3.5,1.0,2.0,1.5,74.5
