Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Kayne Turner,North Melbourne,21,6.38,6.1,12.48,2.67,0.57,0.24,3.48,0.0,2.0,0.71,5.43,7.33,9.14,73.24,2.0,0.29,0.48,0.29,0.05,0.24,0.52,0.86,0.24,166.52,3.86,2.71,2.43,0.95,82.14
Lachlan Murphy,Adelaide,21,6.33,4.38,10.71,2.76,0.9,0.71,3.24,0.0,2.43,0.62,5.14,5.81,6.9,64.43,1.62,0.24,0.67,0.29,0.19,0.1,0.19,0.9,0.14,181.71,4.29,2.43,0.9,1.38,77.05
Oscar McDonald,Melbourne,12,6.33,2.58,8.92,2.58,0.08,0.0,2.25,0.17,0.42,0.0,2.75,5.75,6.58,73.77,2.17,0.08,0.0,0.08,0.0,0.08,2.83,6.83,0.0,112.83,1.17,1.58,3.42,0.0,89.83
Toby Nankervis,Richmond,12,6.33,6.58,12.92,2.33,0.33,0.17,3.58,21.92,1.75,0.17,6.42,6.33,7.5,58.05,3.58,0.25,0.17,2.75,1.42,1.33,0.42,3.0,0.0,132.17,3.25,2.5,1.75,0.33,70.25
Todd Goldstein,North Melbourne,22,6.32,10.45,16.77,2.82,0.23,0.32,1.77,33.41,2.55,0.41,9.14,8.18,12.95,77.22,2.68,0.91,0.27,3.73,1.59,2.14,0.77,3.73,0.0,199.68,5.82,2.86,3.27,0.14,87.68
Ben Long,St Kilda,16,6.31,3.19,9.5,3.69,0.88,0.56,2.88,0.0,2.31,0.44,4.31,5.94,6.12,64.42,1.88,0.31,0.69,0.56,0.25,0.31,0.25,1.94,0.19,176.88,4.12,2.12,1.62,1.31,78.25
Daniel Butler,Richmond,7,6.29,2.71,9.0,2.0,0.71,0.43,3.86,0.0,2.43,0.43,4.14,5.29,5.57,61.89,2.0,0.43,0.71,0.29,0.14,0.14,0.71,0.71,0.0,197.43,3.14,3.14,1.14,1.14,80.86
Daniel Rioli,Richmond,22,6.27,5.64,11.91,2.82,0.77,0.86,2.77,0.0,2.36,0.73,4.09,8.05,9.0,75.57,1.36,0.27,0.68,0.41,0.09,0.32,0.41,1.18,0.64,189.5,4.86,1.91,1.41,0.73,82.32
Kyle Hartigan,Adelaide,19,6.26,4.0,10.26,4.16,0.0,0.0,1.0,0.0,0.47,0.0,2.84,7.42,8.16,79.53,1.84,0.37,0.0,0.21,0.0,0.21,2.11,4.58,0.0,111.53,0.79,1.84,4.47,0.0,87.95
Nicholas Holman,Gold Coast,12,6.25,8.17,14.42,2.08,0.58,0.42,5.0,0.0,2.08,0.5,7.5,6.42,10.17,70.53,2.25,0.33,0.58,1.75,0.42,1.33,1.0,0.75,0.0,166.92,4.25,2.5,2.5,1.25,84.0
Joel Hamling,Fremantle,22,6.23,4.41,10.64,5.05,0.0,0.0,1.14,0.0,0.59,0.05,4.27,6.55,8.86,83.27,1.5,1.18,0.0,0.0,0.0,0.0,3.23,8.59,0.05,145.91,1.55,2.0,5.73,0.0,93.14
Matthew Kennedy,Carlton,10,6.2,4.5,10.7,2.7,1.1,0.5,1.6,0.0,1.2,0.5,5.4,5.7,7.6,71.03,1.5,0.2,0.7,0.8,0.2,0.6,0.0,0.3,0.2,149.5,4.0,1.7,0.9,0.5,77.5
Dylan Clarke,Essendon,11,6.18,9.27,15.45,2.0,0.0,0.09,6.36,0.0,2.55,0.18,6.45,9.09,11.55,74.76,2.73,0.09,0.18,2.45,1.0,1.45,0.64,0.91,0.0,136.18,2.73,2.55,2.0,0.82,81.82
Josh Schache,Western Bulldogs,14,6.14,3.93,10.07,2.64,1.71,0.57,1.79,1.36,2.07,0.29,4.64,5.07,6.71,66.63,1.5,0.36,1.21,0.93,0.43,0.5,0.14,1.21,0.0,147.93,4.14,2.07,0.64,0.5,77.71
Ryan Garthwaite,Richmond,7,6.14,2.86,9.0,4.0,0.0,0.0,1.71,0.0,0.57,0.0,2.0,7.0,7.43,82.56,1.57,0.14,0.0,0.0,0.0,0.0,2.71,8.29,0.0,140.0,0.71,2.43,2.71,0.0,96.86
Patrick Ryder,Port Adelaide,17,6.12,3.59,9.71,2.82,0.88,0.71,2.35,22.41,2.65,0.53,7.18,3.47,6.47,66.63,1.82,1.24,1.29,2.06,1.06,1.0,0.18,4.24,0.06,149.53,5.24,1.94,1.53,0.53,83.29
Ian Hill,GWS,8,6.12,3.62,9.75,2.25,0.88,0.62,2.75,0.0,1.5,0.5,3.88,6.75,7.12,73.03,1.62,0.12,0.62,0.75,0.12,0.62,0.38,0.75,0.12,151.88,4.12,1.88,0.88,0.62,66.25
Sam Day,Gold Coast,10,6.1,5.5,11.6,5.0,1.1,0.4,2.1,4.4,1.2,0.5,6.1,5.6,8.2,70.69,2.0,1.8,1.6,0.7,0.1,0.6,0.2,2.1,0.0,150.6,3.5,2.3,1.4,0.7,82.1
Joshua Kennedy,West Coast,22,6.0,2.32,8.32,4.05,2.23,1.32,1.82,0.14,0.86,0.55,4.55,4.05,5.05,60.7,1.95,1.32,2.86,0.18,0.0,0.18,0.0,1.09,0.0,155.64,5.27,2.18,0.68,1.05,81.59
Tom Hickey,West Coast,20,6.0,6.45,12.45,2.9,0.45,0.1,2.6,19.5,2.2,0.1,8.3,4.65,8.5,68.27,3.5,1.05,0.45,4.2,1.7,2.5,0.7,2.45,0.0,155.15,3.05,2.75,1.75,0.5,71.6
Mitch McGovern,Carlton,16,6.0,2.5,8.5,3.75,1.38,0.69,1.5,0.0,2.25,0.44,3.31,5.19,5.69,66.94,1.56,0.44,1.19,0.06,0.0,0.06,0.44,1.06,0.06,158.25,3.62,2.06,1.12,0.56,73.69
Chayce Jones,Adelaide,8,6.0,5.12,11.12,2.0,0.38,1.0,2.25,0.0,2.5,0.38,5.5,5.62,7.12,64.03,1.25,0.38,0.75,1.38,1.0,0.38,0.5,1.0,0.12,214.0,4.25,2.38,1.12,0.12,68.12
Tim Smith,Melbourne,7,6.0,4.57,10.57,3.43,1.0,0.86,2.71,2.43,1.43,0.14,6.43,4.57,6.0,56.76,2.14,1.14,1.57,0.71,0.43,0.29,0.0,1.57,0.0,142.71,4.86,2.43,1.57,1.43,81.43
Patrick Ambrose,Essendon,20,5.95,4.25,10.2,4.05,0.05,0.15,2.4,0.0,0.55,0.05,4.1,6.05,8.0,78.43,2.15,0.85,0.15,0.1,0.0,0.1,2.05,5.6,0.0,116.2,1.65,2.15,4.9,0.2,89.35
Robbie Fox,Sydney,11,5.91,5.73,11.64,2.27,0.27,0.09,4.27,0.09,1.36,0.18,4.36,7.55,8.73,75.0,2.45,0.18,0.09,0.91,0.18,0.73,1.09,1.55,0.27,163.36,2.09,3.36,2.27,0.09,76.64
Travis Varcoe,Collingwood,16,5.88,6.56,12.44,3.75,0.56,0.38,2.69,0.0,1.69,0.56,4.62,8.06,9.62,77.33,1.81,0.12,0.88,0.25,0.06,0.19,0.25,1.19,0.06,143.75,4.25,2.06,1.56,1.06,75.62
George Horlin-Smith,Gold Coast,7,5.86,6.0,11.86,2.43,0.29,0.29,2.43,0.0,1.14,0.0,3.86,8.14,8.43,71.08,2.14,0.43,0.29,0.71,0.0,0.71,1.0,0.86,0.14,150.57,2.0,2.86,2.86,0.29,76.57
Jack Hombsch,Gold Coast,18,5.83,3.06,8.89,3.61,0.0,0.0,1.5,0.0,0.28,0.0,3.56,5.39,7.11,79.98,1.11,0.39,0.0,0.17,0.0,0.17,2.28,7.17,0.0,114.06,1.0,1.0,4.06,0.0,88.5
Brayden Sier,Collingwood,6,5.83,8.5,14.33,0.67,0.33,0.17,3.67,0.0,2.17,0.0,8.17,6.33,8.83,61.62,3.33,0.0,0.0,3.0,1.17,1.83,0.83,0.17,0.0,149.0,2.33,3.17,0.67,1.0,58.17
Cameron Rayner,Brisbane,24,5.79,3.75,9.54,2.46,0.83,1.04,2.17,0.0,1.79,0.33,4.58,5.25,5.79,60.69,2.04,0.33,0.67,0.67,0.17,0.5,0.46,0.71,0.04,178.58,4.21,2.0,1.21,0.79,77.75
Will Schofield,West Coast,14,5.71,2.64,8.36,3.43,0.0,0.0,1.57,0.36,0.5,0.0,3.0,5.43,6.86,82.06,1.57,0.14,0.0,0.14,0.0,0.14,2.07,6.43,0.0,102.86,1.86,1.21,3.64,0.0,89.29
Tarryn Thomas,North Melbourne,20,5.7,6.3,12.0,2.35,0.8,0.75,3.4,0.0,1.35,0.35,6.2,6.3,8.9,74.17,1.2,0.45,0.7,1.15,0.35,0.8,0.3,1.0,0.0,143.1,3.95,1.55,1.65,1.0,72.95
Jonathon Ceglar,Hawthorn,15,5.67,7.67,13.33,4.6,0.33,0.4,2.27,20.33,2.07,0.13,7.93,5.6,9.2,69.02,2.4,1.87,0.67,2.6,0.53,2.07,1.4,3.67,0.0,137.2,3.93,2.0,2.73,0.27,81.47
Ben Reid,Collingwood,8,5.62,4.0,9.62,3.38,1.38,0.88,1.12,3.62,0.75,0.62,6.12,4.12,6.62,68.81,1.88,1.75,1.75,0.62,0.0,0.62,0.25,1.12,0.0,149.12,4.88,1.88,0.75,0.75,74.88
Zaine Cordy,Western Bulldogs,23,5.61,4.13,9.74,3.13,0.0,0.04,1.78,0.87,0.48,0.04,3.74,6.17,7.35,75.46,1.96,0.26,0.04,0.35,0.04,0.3,1.96,7.09,0.22,114.13,1.7,1.52,4.3,0.0,94.78
Daniel McKenzie,St Kilda,15,5.6,5.27,10.87,3.33,0.0,0.0,2.27,0.0,0.67,0.13,4.4,6.87,9.13,83.99,1.8,0.47,0.07,0.13,0.0,0.13,1.33,3.07,0.0,116.93,1.53,1.87,4.93,0.07,81.07
Billy Gowers,Western Bulldogs,10,5.6,3.3,8.9,3.0,1.3,1.4,1.3,0.0,1.2,0.3,4.5,4.8,5.6,62.92,2.3,0.9,1.8,0.3,0.0,0.3,0.0,1.2,0.4,153.9,4.9,2.0,1.3,0.7,77.7
Harrison Petty,Melbourne,10,5.6,3.8,9.4,4.3,0.6,0.5,2.1,0.1,0.9,0.4,3.4,6.0,7.2,76.6,1.5,0.9,0.6,0.2,0.0,0.2,1.3,3.0,0.0,120.8,2.6,1.5,2.3,0.6,75.0
Bailey Banfield,Fremantle,7,5.57,7.71,13.29,2.57,0.29,0.14,4.29,0.0,2.0,0.29,5.71,8.14,10.0,75.24,3.14,0.29,0.14,1.0,0.29,0.71,0.57,2.0,0.0,169.71,3.71,3.57,2.0,0.86,74.0
Neville Jetta,Melbourne,7,5.57,5.14,10.71,2.71,0.0,0.0,2.86,0.0,1.29,0.14,5.43,5.14,8.86,82.73,2.71,0.43,0.0,0.0,0.0,0.0,2.14,3.71,0.14,108.14,2.0,2.14,5.43,0.0,78.71
Josh Corbett,Gold Coast,9,5.56,3.44,9.0,4.44,0.33,0.89,1.56,0.0,1.22,0.22,4.33,4.78,6.11,67.89,1.89,1.44,1.33,0.33,0.0,0.33,0.11,0.56,0.0,115.22,2.56,2.11,0.89,0.67,83.44
Mason Cox,Collingwood,14,5.5,3.5,9.0,4.29,1.36,0.71,0.79,4.07,0.5,0.07,5.57,3.57,6.21,69.0,2.64,2.0,1.64,1.0,0.36,0.64,0.5,2.5,0.07,114.29,3.64,3.07,0.79,0.36,84.5
Sam Durdin,North Melbourne,10,5.5,3.3,8.8,3.0,0.0,0.0,1.7,0.0,0.6,0.0,3.1,5.9,7.3,82.95,1.3,0.3,0.0,0.0,0.0,0.0,2.0,7.0,0.1,104.4,1.3,1.4,4.2,0.0,85.4
Darcy Lang,Carlton,8,5.5,2.38,7.88,3.0,0.62,0.62,3.0,0.0,1.12,0.5,3.0,5.25,5.38,68.27,1.0,0.12,0.62,0.5,0.12,0.38,0.12,0.75,0.12,127.62,3.12,1.5,0.88,0.62,74.75
Sam Weideman,Melbourne,11,5.45,4.82,10.27,4.18,1.0,0.73,1.45,1.27,0.91,0.36,5.18,5.09,7.45,72.54,1.27,1.45,1.45,0.36,0.09,0.27,0.18,1.36,0.0,107.64,4.0,1.55,0.45,0.55,84.18
Mabior Chol,Richmond,9,5.44,2.56,8.0,2.44,1.0,0.56,3.0,8.0,1.89,0.33,4.67,3.56,5.33,66.63,1.56,0.56,0.78,1.11,0.44,0.67,0.67,3.44,0.0,125.22,4.11,1.67,1.44,0.67,60.11
Elliott Himmelberg,Adelaide,7,5.43,4.14,9.57,3.43,1.14,0.57,3.29,6.14,2.0,0.29,5.43,4.14,6.29,65.73,2.14,0.57,0.86,1.14,0.43,0.71,0.29,1.0,0.0,138.57,3.86,2.57,1.0,0.86,83.71
Michael Rischitelli,Gold Coast,7,5.43,4.29,9.71,2.43,0.29,0.43,3.0,0.0,1.14,0.14,5.14,4.71,7.43,76.52,0.86,0.14,0.43,1.14,0.43,0.71,0.29,1.0,0.0,135.43,1.57,1.14,2.0,0.43,77.57
Rupert Wills,Collingwood,9,5.33,10.33,15.67,2.56,0.0,0.11,7.44,0.11,1.22,0.0,7.0,9.0,12.22,77.98,2.22,0.11,0.0,2.78,1.11,1.67,0.22,1.44,0.0,80.78,2.78,1.56,1.33,0.89,65.0
Mitchell Hannan,Melbourne,6,5.33,4.83,10.17,3.0,0.67,0.17,1.33,0.0,2.17,0.0,3.83,7.0,6.5,63.91,1.33,0.0,0.5,0.5,0.17,0.33,0.0,1.17,0.0,138.83,3.5,2.17,0.67,0.33,83.17
Ben McEvoy,Hawthorn,19,5.32,7.11,12.42,4.79,0.42,0.11,2.42,28.26,0.84,0.26,7.84,5.42,9.68,77.94,2.11,2.05,0.68,2.42,1.11,1.32,0.68,3.89,0.0,96.79,4.32,1.58,3.58,0.42,81.0
Tom Atkins,Geelong,23,5.3,7.04,12.35,1.52,0.22,0.17,4.78,0.0,1.87,0.35,6.7,5.83,8.96,72.55,1.78,0.22,0.17,1.43,0.35,1.09,0.52,1.26,0.13,127.61,3.61,1.96,1.78,1.39,79.65
Mark Baguley,Essendon,10,5.3,4.6,9.9,2.9,1.2,0.2,2.8,0.0,1.5,0.5,4.0,6.1,7.8,78.79,2.5,0.4,0.7,0.3,0.0,0.3,0.0,1.0,0.0,109.5,4.3,1.8,0.6,1.1,89.0
Paul Puopolo,Hawthorn,22,5.27,6.73,12.0,1.86,0.45,0.45,4.5,0.0,2.0,0.55,6.27,5.64,8.95,74.58,1.77,0.23,0.5,0.73,0.23,0.5,0.18,0.95,0.14,137.0,4.82,2.09,1.23,1.86,83.36
Sam Taylor,GWS,22,5.23,5.5,10.73,3.82,0.05,0.0,1.64,0.0,0.68,0.0,4.36,6.36,8.5,79.22,1.32,0.73,0.0,0.14,0.0,0.14,2.45,6.5,0.09,147.55,1.27,1.68,5.59,0.0,81.5
Lachlan Keeffe,GWS,10,5.2,2.8,8.0,3.6,0.6,0.3,1.7,1.5,0.4,0.0,3.2,4.5,6.4,80.0,1.8,0.6,0.6,0.1,0.0,0.1,0.7,5.6,0.0,101.0,1.8,1.5,2.6,0.2,86.4
Joshua Deluca,Carlton,6,5.17,6.67,11.83,2.17,0.67,0.17,3.83,0.0,1.67,0.17,5.83,5.33,7.67,64.84,2.33,0.33,1.0,1.0,0.17,0.83,0.17,0.67,0.0,118.5,3.0,2.5,1.17,1.5,73.33
Esava Ratugolea,Geelong,20,5.15,3.65,8.8,2.65,0.75,0.75,2.25,6.35,1.5,0.2,6.35,2.9,5.85,66.48,1.4,1.7,1.0,1.2,0.4,0.8,0.2,1.35,0.0,146.55,3.35,1.9,1.4,0.65,72.95
Kane Farrell,Port Adelaide,7,5.14,3.29,8.43,2.0,1.57,0.43,2.0,0.0,1.57,0.0,4.0,4.57,5.71,67.73,1.43,0.14,1.29,0.14,0.0,0.14,0.0,1.43,0.14,143.71,3.29,3.0,0.71,1.14,79.14
Dylan Moore,Hawthorn,7,5.14,6.71,11.86,4.43,0.29,0.29,2.86,0.0,2.14,1.0,4.86,7.86,9.29,78.33,1.57,0.57,0.43,0.71,0.29,0.43,0.57,0.71,0.14,115.0,3.57,2.0,2.14,1.14,68.86
Alex Pearce,Fremantle,11,5.09,5.73,10.82,3.27,0.0,0.0,2.09,0.0,0.45,0.0,5.91,5.36,7.64,70.61,1.45,0.82,0.0,0.09,0.0,0.09,2.27,4.18,0.0,117.73,1.0,1.91,7.0,0.0,91.27
Nick Larkey,North Melbourne,17,5.06,4.18,9.24,3.71,1.53,0.47,1.65,3.12,1.35,0.35,5.06,4.53,6.76,73.16,1.12,1.35,1.35,0.41,0.12,0.29,0.24,1.94,0.0,134.76,4.53,1.71,1.06,0.35,83.41
Benjamin Stratton,Hawthorn,19,5.05,4.16,9.21,3.37,0.0,0.0,1.53,0.0,0.26,0.0,3.0,6.05,7.37,80.02,1.74,0.42,0.0,0.05,0.0,0.05,1.05,4.42,0.0,56.79,1.11,1.26,5.05,0.0,91.95
Daniel McStay,Brisbane,24,5.0,5.08,10.08,4.12,0.88,0.67,2.04,0.54,1.5,0.38,5.21,4.92,7.42,73.61,1.12,1.75,1.29,0.33,0.0,0.33,0.08,1.67,0.0,136.83,3.83,1.79,1.08,1.04,83.29
Jarrod Cameron,West Coast,7,5.0,2.57,7.57,2.0,1.57,0.29,3.86,0.0,1.0,0.43,2.86,5.43,5.71,75.43,1.29,0.0,0.43,0.71,0.14,0.57,0.0,1.29,0.43,93.71,3.57,1.71,0.71,0.86,73.86
Sam Switkowski,Fremantle,18,4.94,6.44,11.39,2.5,0.33,0.17,4.94,0.0,2.22,0.61,6.11,5.72,8.33,73.13,1.5,0.39,0.5,1.17,0.39,0.78,0.22,2.0,0.06,145.39,4.06,2.28,1.44,1.22,70.83
Ivan Soldo,Richmond,14,4.86,4.29,9.14,2.36,0.43,0.14,3.93,25.64,1.14,0.07,5.21,3.36,6.93,75.82,2.07,0.5,0.21,2.71,0.71,2.0,1.0,3.0,0.07,69.14,3.14,1.07,2.43,0.64,66.07
Ben King,Gold Coast,14,4.64,2.36,7.0,3.43,1.21,0.64,0.71,0.0,1.71,0.43,3.5,3.64,4.29,61.29,1.21,0.93,1.71,0.0,0.0,0.0,0.0,1.5,0.0,143.29,3.07,1.86,0.57,0.43,78.0
Daniel Venables,West Coast,6,4.5,4.83,9.33,3.0,0.33,0.17,3.0,0.0,2.17,0.33,4.5,5.33,6.33,67.85,1.67,0.33,0.17,1.0,0.17,0.83,0.33,1.33,0.0,112.5,2.5,2.5,1.17,1.33,66.33
Nathan Brown,St Kilda,16,4.0,4.12,8.12,2.62,0.0,0.0,1.62,0.12,0.31,0.0,3.31,5.06,7.38,90.89,1.0,0.31,0.0,0.38,0.0,0.38,1.81,9.88,0.0,106.81,1.12,1.25,4.25,0.0,88.56
Sean Darcy,Fremantle,11,4.0,7.09,11.09,1.82,0.36,0.64,2.73,27.45,1.45,0.27,7.36,4.36,6.73,60.69,2.82,0.45,0.73,3.0,1.0,2.0,0.91,3.36,0.0,93.64,3.36,2.09,1.0,0.27,84.64
Chris Burgess,Gold Coast,14,3.93,4.29,8.21,2.71,0.29,0.21,1.57,0.5,0.64,0.14,3.86,4.43,6.43,78.32,1.29,0.5,0.43,0.36,0.0,0.36,1.29,4.86,0.0,95.79,1.79,1.43,2.79,0.29,88.0
Brennan Cox,Fremantle,8,3.88,5.75,9.62,3.62,0.62,0.25,2.5,2.0,1.38,0.62,5.12,5.25,7.5,77.96,1.38,1.25,1.25,0.38,0.12,0.25,0.12,2.25,0.0,71.75,3.75,1.75,0.75,1.12,89.38
Conor Nash,Hawthorn,14,3.79,5.07,8.86,1.86,0.64,0.29,2.71,0.0,0.93,0.64,4.71,4.5,6.57,74.15,2.07,0.36,0.5,0.29,0.0,0.29,0.07,2.79,0.0,89.29,3.57,2.36,1.0,1.07,81.07
Zachary Clarke,Essendon,9,3.67,6.33,10.0,2.56,0.0,0.67,2.67,21.0,1.22,0.0,5.33,4.78,7.11,71.1,3.22,0.67,0.67,2.78,1.56,1.22,0.22,3.89,0.0,90.22,3.67,1.78,1.33,0.22,83.22
Oscar McInerney,Brisbane,21,3.62,4.62,8.24,2.62,0.48,0.33,2.62,16.1,0.81,0.19,6.05,2.52,5.57,67.6,1.9,1.71,0.81,1.62,0.48,1.14,0.57,3.43,0.0,68.33,3.43,1.38,1.29,0.57,74.33
Aaron Sandilands,Fremantle,6,3.33,8.83,12.17,2.17,0.0,0.17,2.33,29.5,1.83,0.33,8.5,4.33,7.67,63.02,2.17,1.0,0.17,4.33,0.83,3.5,0.5,4.5,0.0,56.17,4.5,2.17,1.17,0.17,76.0
Shane Mumford,GWS,20,2.9,6.6,9.5,1.3,0.0,0.15,4.2,30.85,1.4,0.45,7.0,3.45,7.25,76.32,4.55,0.45,0.1,3.5,0.8,2.7,0.5,3.15,0.0,57.2,3.75,1.25,1.35,0.4,83.1
Nathan Vardy,West Coast,11,2.73,3.82,6.55,1.55,0.0,0.0,2.73,20.73,1.45,0.18,3.91,3.0,5.18,79.08,1.73,0.45,0.0,1.36,0.82,0.55,0.36,3.64,0.0,75.45,2.27,1.27,1.18,0.18,78.73
Dawson Simpson,GWS,9,2.56,5.22,7.78,1.33,0.11,0.0,2.67,33.78,0.67,0.22,5.0,3.11,5.89,75.71,1.67,0.0,0.0,2.56,0.67,1.89,2.22,3.44,0.0,57.0,3.56,0.89,1.56,0.33,77.67
