Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Joshua Kennedy,West Coast,14,8.36,2.71,11.07,4.86,3.07,1.43,2.0,0.0,1.71,0.29,5.64,6.21,7.14,64.5,2.79,1.57,3.07,0.07,0.0,0.07,0.07,0.93,0.0,233.29,6.5,2.86,1.14,1.07,82.93
Jarrod Berry,Brisbane,21,8.33,10.14,18.48,3.95,0.57,0.24,4.71,0.0,3.24,0.95,8.29,10.57,13.62,73.7,2.71,0.14,0.57,3.33,1.52,1.81,0.9,1.52,0.05,250.48,4.76,3.14,1.76,0.48,78.0
Ben Ronke,Sydney,18,8.33,4.33,12.67,2.5,1.33,0.5,3.94,0.0,2.44,0.28,5.5,7.22,7.33,57.85,2.67,0.33,0.56,0.33,0.11,0.22,0.28,0.67,0.17,227.11,4.06,3.17,1.89,1.17,74.44
Daniel Hannebery,Sydney,15,8.33,10.33,18.67,3.07,0.07,0.07,2.47,0.0,2.4,0.2,6.73,12.0,12.07,64.65,3.07,0.07,0.13,2.27,0.53,1.73,1.27,0.73,0.0,236.53,2.87,4.13,2.2,0.4,72.07
Matthew Dea,Essendon,12,8.33,5.58,13.92,4.75,0.0,0.0,1.17,0.0,0.83,0.08,4.67,9.0,11.67,83.84,1.42,0.42,0.0,0.17,0.0,0.17,1.83,2.42,0.08,161.25,1.83,2.0,6.17,0.0,75.42
Caleb Marchbank,Carlton,12,8.33,5.0,13.33,4.42,0.0,0.08,2.0,0.0,1.5,0.0,4.17,9.17,10.08,75.62,2.33,0.5,0.17,0.25,0.0,0.25,2.67,6.33,0.0,213.5,1.33,3.08,4.75,0.0,85.75
Brandon White,St Kilda,6,8.33,4.0,12.33,3.17,0.0,0.0,2.5,0.0,1.5,0.17,4.5,7.83,9.67,78.43,2.67,0.17,0.17,0.0,0.0,0.0,2.0,2.83,0.17,195.67,2.67,2.83,4.5,0.33,75.0
Jackson Trengove,Western Bulldogs,16,8.31,7.56,15.88,5.0,0.25,0.12,2.5,8.5,1.5,0.12,6.0,9.25,11.25,70.84,2.88,0.44,0.19,1.94,0.62,1.31,1.88,4.81,0.19,232.25,2.5,2.69,4.94,0.12,89.44
Mitch Honeychurch,Western Bulldogs,13,8.31,6.54,14.85,4.0,0.23,0.38,4.0,0.0,2.54,0.23,5.38,10.15,10.38,69.9,2.85,0.31,0.54,1.23,0.38,0.85,1.0,1.08,0.0,203.0,4.15,3.92,1.92,0.92,80.69
Mason Wood,North Melbourne,13,8.31,4.38,12.69,3.92,1.69,1.23,2.15,0.0,2.15,0.38,5.15,7.92,8.54,67.3,2.08,0.85,1.54,0.23,0.0,0.23,0.15,1.08,0.08,234.08,5.46,2.92,1.15,0.54,78.23
Alex Rance,Richmond,24,8.25,7.79,16.04,5.54,0.0,0.0,1.46,0.0,0.58,0.0,6.75,9.12,13.46,83.92,2.79,0.96,0.0,0.0,0.0,0.0,3.54,9.04,0.29,218.67,2.12,2.58,9.88,0.04,97.42
Billy Gowers,Western Bulldogs,20,8.25,4.45,12.7,4.2,1.3,1.0,2.0,0.15,2.9,0.5,5.5,7.45,7.95,62.6,3.35,0.65,1.65,1.0,0.35,0.65,0.45,1.0,0.25,244.45,4.95,3.85,1.3,0.75,82.05
Tim Membrey,St Kilda,20,8.25,4.1,12.35,6.6,1.7,1.4,1.15,0.05,1.65,0.25,4.75,8.15,8.5,68.83,1.15,1.2,3.05,0.15,0.05,0.1,0.05,2.55,0.05,194.45,5.7,1.95,1.1,0.65,89.1
Phil Davis,GWS,22,8.23,6.95,15.18,5.82,0.0,0.05,1.73,0.0,0.91,0.09,6.95,7.86,12.41,81.75,2.55,1.09,0.0,0.36,0.05,0.32,3.59,8.77,0.05,171.0,2.64,2.32,9.18,0.05,91.59
Christopher Mayne,Collingwood,21,8.19,8.95,17.14,5.14,0.24,0.52,4.0,0.0,1.14,0.19,5.62,10.95,13.71,79.99,1.62,0.38,0.48,1.33,0.33,1.0,1.05,1.62,0.05,152.05,3.86,1.9,3.05,0.62,83.62
Ben Ainsworth,Gold Coast,16,8.19,6.62,14.81,2.81,0.38,0.75,3.31,0.0,2.31,0.38,6.06,8.75,9.5,64.15,2.81,0.12,0.38,2.0,0.56,1.44,0.69,1.12,0.19,221.5,3.56,3.25,1.56,0.75,73.88
Matthew Kreuzer,Carlton,12,8.17,5.08,13.25,2.0,0.42,0.42,3.42,23.0,2.5,0.17,8.33,4.83,7.17,54.11,2.33,0.42,0.17,3.92,1.42,2.5,1.25,2.25,0.0,161.25,3.33,2.92,2.0,0.33,71.17
Jayden Hunt,Melbourne,6,8.17,3.5,11.67,3.67,0.0,0.33,2.33,0.0,3.17,0.5,4.5,8.17,8.67,74.29,3.33,0.83,0.17,0.83,0.67,0.17,1.67,1.83,0.33,309.33,2.33,3.33,2.83,0.17,80.33
Max Gawn,Melbourne,25,8.16,7.68,15.84,4.52,0.52,0.48,2.28,44.76,2.28,0.4,8.28,7.48,11.12,70.2,2.8,2.2,0.72,2.64,0.92,1.72,1.44,3.44,0.0,202.84,6.28,2.8,3.8,0.36,85.0
Marley Williams,North Melbourne,22,8.14,5.91,14.05,2.95,0.05,0.05,2.23,0.0,1.59,0.14,4.5,10.0,11.0,78.29,1.68,0.32,0.0,0.36,0.09,0.27,2.59,2.23,0.23,244.0,2.82,3.59,4.82,0.0,83.77
Bailey Banfield,Fremantle,20,8.1,6.45,14.55,3.25,0.25,0.25,4.05,0.0,1.85,0.2,6.25,8.95,10.0,68.73,2.45,0.2,0.05,1.95,0.55,1.4,1.1,1.75,0.1,190.7,3.35,2.85,2.5,0.3,80.5
Brayden Sier,Collingwood,12,8.08,11.42,19.5,1.5,0.17,0.0,4.58,0.0,4.25,0.33,10.58,9.67,13.33,68.36,2.0,0.08,0.0,4.0,1.83,2.17,0.5,0.92,0.0,252.92,4.58,3.08,2.25,0.83,63.83
Hunter Clark,St Kilda,15,8.07,7.33,15.4,2.87,0.2,0.27,2.8,0.0,1.67,0.27,3.87,11.87,11.2,72.73,2.2,0.13,0.0,0.67,0.27,0.4,1.6,1.53,0.13,196.13,3.53,3.27,2.67,0.4,71.07
Eric Hipwood,Brisbane,22,8.0,2.59,10.59,4.23,1.68,1.23,1.09,0.36,2.86,0.59,4.05,6.41,5.64,53.26,3.23,0.82,1.95,0.14,0.05,0.09,0.0,1.55,0.05,220.86,5.05,3.59,1.0,0.5,84.82
Flynn Appleby,Collingwood,9,8.0,4.11,12.11,4.0,0.0,0.11,1.33,0.0,0.44,0.0,4.33,8.33,10.11,83.48,2.44,0.22,0.0,0.44,0.0,0.44,1.56,3.67,0.11,125.89,2.0,2.33,4.44,0.0,82.44
Bradley Scheer,Gold Coast,6,8.0,4.5,12.5,3.0,0.17,0.33,4.33,0.0,2.33,0.33,5.83,7.0,8.17,65.36,1.83,0.33,0.67,1.5,0.33,1.17,0.83,1.5,0.0,189.67,2.83,2.83,1.83,0.67,77.83
Brendan Whitecross,Hawthorn,6,8.0,5.33,13.33,4.5,0.5,0.67,3.0,0.0,2.5,0.17,4.17,9.17,10.0,75.02,2.5,0.5,0.67,0.67,0.17,0.5,0.17,0.83,0.0,239.5,3.5,2.17,0.83,0.83,71.67
Eddie Betts,Adelaide,18,7.94,5.33,13.28,2.39,1.61,1.11,2.78,0.0,2.17,0.56,6.22,6.5,8.0,60.24,2.0,0.28,1.17,1.11,0.44,0.67,0.22,1.17,0.17,193.33,5.67,2.44,1.17,1.67,82.78
Jack Graham,Richmond,18,7.94,5.94,13.89,1.72,0.33,0.17,5.94,0.0,2.28,0.22,5.33,9.33,9.94,71.56,2.67,0.0,0.17,1.17,0.33,0.83,0.89,0.61,0.28,222.94,3.5,2.33,2.11,1.11,71.72
Mitchell Wallis,Western Bulldogs,18,7.94,13.39,21.33,3.28,1.11,0.17,3.94,0.0,2.78,0.61,10.67,11.39,15.61,73.18,2.11,0.22,0.72,3.56,1.39,2.17,0.72,1.17,0.11,211.89,5.22,3.33,1.56,0.83,81.22
Brody Mihocek,Collingwood,16,7.94,3.62,11.56,4.94,1.81,1.12,2.06,0.19,2.5,0.5,4.94,6.56,8.44,73.01,2.62,1.38,1.25,0.19,0.0,0.19,0.62,1.75,0.0,250.12,5.62,3.5,1.31,0.62,86.44
Brodie Grundy,Collingwood,26,7.92,12.27,20.19,3.54,0.35,0.31,5.15,39.92,2.35,0.35,12.19,8.62,14.62,72.41,3.5,1.23,0.19,5.23,1.62,3.62,1.08,2.81,0.31,195.35,6.27,3.31,2.65,0.54,88.38
Shane Edwards,Richmond,24,7.92,11.33,19.25,2.12,0.58,0.33,2.83,0.0,3.54,1.29,9.33,9.96,14.29,74.23,3.17,0.21,0.46,2.79,0.79,2.0,1.17,1.71,0.42,316.42,6.33,3.42,3.5,0.29,80.62
Harry McKay,Carlton,13,7.92,2.69,10.62,5.38,1.62,0.85,1.77,1.85,2.15,0.23,5.23,5.92,7.77,73.16,1.92,1.54,1.69,0.31,0.08,0.23,0.54,1.23,0.15,216.92,4.54,2.38,1.08,0.62,80.92
Ed Richards,Western Bulldogs,21,7.9,5.67,13.57,2.67,0.38,0.24,2.43,0.05,1.95,0.33,4.86,8.38,9.52,70.15,2.19,0.14,0.14,0.81,0.24,0.57,1.52,1.71,0.86,210.62,3.1,2.62,3.43,0.24,79.0
Charlie Dixon,Port Adelaide,20,7.9,5.35,13.25,4.1,1.3,1.2,2.55,7.95,2.5,0.65,8.8,4.75,7.95,60.0,2.7,1.9,1.9,1.3,0.5,0.8,0.3,2.2,0.1,202.1,6.1,2.7,1.25,1.2,92.65
Dougal Howard,Port Adelaide,20,7.9,3.0,10.9,4.35,0.0,0.0,1.45,2.05,0.7,0.05,4.45,6.3,8.5,77.98,2.25,0.65,0.0,0.15,0.05,0.1,2.55,11.55,0.0,178.05,1.6,1.6,6.0,0.0,89.45
Jackson Nelson,West Coast,10,7.9,2.1,10.0,3.6,0.0,0.2,0.8,0.0,1.8,0.0,3.4,6.9,7.9,79.0,1.6,0.0,0.1,0.4,0.1,0.3,1.8,2.3,0.2,195.1,2.0,2.3,3.4,0.0,84.9
Zaine Cordy,Western Bulldogs,18,7.89,4.0,11.89,4.06,0.11,0.06,1.94,0.39,1.17,0.0,4.78,7.0,8.83,74.26,2.17,1.0,0.0,0.33,0.11,0.22,1.89,5.06,0.11,192.0,1.78,2.5,4.39,0.39,86.83
Jaidyn Stephenson,Collingwood,26,7.88,4.42,12.31,3.88,1.46,0.92,2.88,0.0,2.42,0.38,3.77,8.65,8.31,67.51,1.65,0.35,1.08,0.27,0.12,0.15,0.46,1.15,0.38,228.85,5.15,2.38,1.31,1.0,79.23
Sam Gray,Port Adelaide,19,7.79,7.63,15.42,3.58,1.11,0.84,2.79,0.0,2.16,0.37,6.21,9.21,10.32,66.93,2.32,0.32,1.21,0.89,0.26,0.63,0.79,0.84,0.16,208.16,4.79,3.37,2.16,0.89,81.42
Bradley Lynch,Western Bulldogs,9,7.78,4.44,12.22,3.11,0.22,0.33,1.11,0.0,1.67,0.33,3.56,8.89,9.44,77.25,2.33,0.0,0.33,0.11,0.0,0.11,1.89,1.56,0.56,240.22,2.22,3.22,3.44,0.0,74.78
Adam Cerra,Fremantle,21,7.76,5.9,13.67,3.33,0.33,0.24,3.38,0.0,2.29,0.33,5.43,8.57,9.71,71.03,1.48,0.24,0.33,1.57,0.57,1.0,1.57,1.1,0.05,210.86,3.48,2.86,2.19,0.48,75.9
Will Brodie,Gold Coast,8,7.75,11.12,18.88,2.25,0.12,0.12,4.25,0.0,2.75,0.25,9.0,10.0,11.25,59.59,3.5,0.12,0.0,4.25,2.75,1.5,1.75,0.75,0.62,258.62,2.12,5.38,1.12,0.38,71.5
Sam Gilbert,St Kilda,11,7.73,6.64,14.36,3.0,0.18,0.09,4.0,0.0,1.27,0.18,5.45,8.91,9.64,67.13,3.55,0.27,0.09,0.45,0.0,0.45,3.0,3.91,0.09,216.55,2.18,3.27,5.09,0.27,86.45
Cameron O'Shea,Carlton,11,7.73,4.0,11.73,3.64,0.0,0.0,3.0,0.18,1.64,0.09,3.0,8.55,7.55,64.36,4.55,0.18,0.0,0.27,0.0,0.27,1.82,2.73,0.09,198.0,1.45,3.55,3.18,0.18,78.91
Daniel Talia,Adelaide,18,7.72,6.61,14.33,5.11,0.0,0.0,2.06,0.0,1.33,0.06,5.89,8.28,11.61,81.02,1.78,1.0,0.0,0.06,0.0,0.06,2.0,8.44,0.0,188.72,1.61,2.61,6.89,0.11,91.94
Jayden Laverde,Essendon,7,7.71,5.29,13.0,3.86,0.71,0.86,2.57,0.0,2.71,0.71,4.43,8.86,9.14,70.31,1.86,0.71,0.86,0.57,0.14,0.43,0.43,0.86,0.0,194.57,5.0,3.14,1.0,0.86,76.0
Daniel Menzel,Geelong,13,7.69,3.15,10.85,3.92,2.08,1.15,1.08,0.0,2.08,0.69,4.31,6.08,7.69,70.88,1.38,1.08,1.54,0.23,0.08,0.15,0.08,1.15,0.0,208.69,5.77,2.15,0.77,0.62,82.15
Harrison Marsh,Sydney,9,7.67,7.0,14.67,3.44,0.0,0.0,1.78,0.0,1.78,0.33,3.67,10.67,11.67,79.55,2.22,0.11,0.0,0.11,0.0,0.11,3.22,3.33,0.11,256.33,2.89,3.11,4.44,0.0,77.44
Karl Amon,Port Adelaide,6,7.67,7.67,15.33,2.33,0.33,0.0,1.67,0.0,2.67,0.5,4.83,11.5,12.17,79.39,3.0,0.0,0.0,2.0,0.0,2.0,1.17,1.0,0.5,265.33,4.0,3.67,1.67,0.0,71.83
Cameron Guthrie,Geelong,13,7.62,8.69,16.31,2.62,0.23,0.0,3.0,0.0,1.15,0.15,5.0,10.62,13.31,81.61,2.0,0.23,0.0,1.08,0.23,0.85,1.77,1.92,0.23,181.23,3.85,2.54,3.69,0.31,72.38
Ben Jacobs,North Melbourne,13,7.62,11.46,19.08,2.46,0.38,0.08,6.77,0.0,2.08,0.46,8.85,10.46,13.69,71.75,3.85,0.15,0.23,3.08,1.31,1.77,0.69,1.46,0.15,157.46,4.31,2.77,2.77,0.46,81.54
Oscar McDonald,Melbourne,25,7.6,4.0,11.6,3.8,0.0,0.0,1.24,0.0,0.76,0.04,4.28,7.0,9.2,79.31,2.12,0.72,0.04,0.08,0.0,0.08,3.12,6.28,0.0,200.0,1.84,2.08,5.52,0.04,96.04
Kaiden Brand,Hawthorn,10,7.6,4.7,12.3,4.7,0.0,0.0,1.4,0.0,0.3,0.0,4.0,8.2,9.6,78.05,2.4,0.5,0.0,0.4,0.0,0.4,1.6,5.7,0.0,166.8,1.9,2.2,4.7,0.0,89.8
Willie Rioli,West Coast,24,7.58,3.75,11.33,3.21,1.17,0.58,2.62,0.0,2.58,0.67,4.79,6.96,7.75,68.4,2.33,0.25,0.58,1.0,0.42,0.58,0.25,1.54,0.08,211.83,4.92,2.33,1.42,0.79,79.12
Taylor Walker,Adelaide,14,7.57,3.93,11.5,4.21,1.86,1.21,2.14,0.0,2.93,0.21,6.14,5.43,6.93,60.26,2.71,1.43,1.21,0.36,0.0,0.36,0.07,1.93,0.0,251.29,4.86,2.71,0.79,1.36,79.43
Lindsay Thomas,Port Adelaide,7,7.57,4.14,11.71,2.57,0.57,0.86,4.0,0.0,2.0,0.43,4.29,7.86,6.0,51.24,3.29,0.14,1.0,0.14,0.14,0.0,0.14,1.43,0.0,181.86,4.14,3.71,0.71,2.0,70.29
James Stewart,Essendon,11,7.55,5.0,12.55,5.0,1.36,1.18,1.55,1.45,2.36,0.55,6.18,6.82,8.55,68.13,2.73,1.27,1.55,0.45,0.09,0.36,0.09,1.36,0.09,218.82,5.0,2.55,0.91,0.73,86.0
Lachlan Plowman,Carlton,13,7.54,4.38,11.92,4.38,0.0,0.0,1.31,0.0,0.54,0.0,3.62,8.23,9.77,81.96,1.46,0.38,0.0,0.15,0.0,0.15,2.0,5.69,0.38,150.69,2.69,1.69,4.54,0.0,83.77
Josh Schache,Western Bulldogs,13,7.54,4.69,12.23,4.08,1.31,0.85,1.08,0.08,1.08,0.23,4.0,8.15,7.85,64.19,1.31,0.69,1.62,0.15,0.08,0.08,0.23,0.77,0.0,175.62,4.15,2.38,1.08,0.92,81.15
Will Hayward,Sydney,23,7.52,4.39,11.91,3.96,1.22,0.78,3.09,0.0,1.96,0.26,4.96,6.96,8.09,67.93,2.65,0.48,1.09,0.65,0.22,0.43,0.3,1.39,0.04,195.04,3.96,3.0,1.13,0.78,78.57
Jack Higgins,Richmond,20,7.5,8.7,16.2,2.8,0.75,0.7,2.45,0.0,2.1,0.75,7.95,8.55,10.75,66.36,1.65,0.4,0.65,1.55,0.45,1.1,0.45,1.45,0.15,176.2,5.6,2.6,2.6,1.05,71.75
Majak Daw,North Melbourne,18,7.5,4.5,12.0,5.28,0.56,0.22,2.44,4.83,1.17,0.28,6.56,5.5,9.44,78.67,2.22,2.28,0.56,0.94,0.22,0.72,2.22,5.78,0.22,163.67,2.67,2.17,5.67,0.06,85.78
Travis Colyer,Essendon,8,7.5,5.88,13.38,3.88,0.25,0.25,2.0,0.0,2.5,0.12,4.88,9.0,9.0,67.26,1.62,0.0,0.0,1.12,0.5,0.62,0.12,0.88,0.25,194.88,3.25,1.75,1.5,0.5,75.5
Riley Knight,Adelaide,8,7.5,7.5,15.0,3.0,0.88,0.5,4.0,0.0,2.12,0.38,6.0,8.88,10.62,70.8,2.12,0.25,0.38,2.25,0.62,1.62,1.12,1.38,0.0,186.12,4.25,3.38,1.5,1.0,81.0
Hayden Ballantyne,Fremantle,17,7.47,3.53,11.0,3.35,1.24,0.82,2.18,0.0,2.24,0.29,3.59,7.59,6.94,63.09,3.18,0.18,1.24,0.76,0.24,0.53,0.41,0.94,0.35,198.82,4.53,3.12,0.82,0.53,79.12
Andrew Brayshaw,Fremantle,17,7.47,8.47,15.94,2.88,0.29,0.29,4.41,0.0,1.65,0.12,5.65,10.53,11.06,69.39,2.41,0.06,0.24,1.53,0.41,1.12,1.12,1.24,0.06,200.65,3.0,3.82,2.65,0.59,66.71
Luke Dahlhaus,Western Bulldogs,17,7.47,14.0,21.47,3.94,0.12,0.24,4.24,0.0,2.53,0.29,8.29,13.18,16.29,75.87,2.24,0.18,0.35,2.88,1.24,1.65,0.88,1.0,0.0,177.35,5.12,2.65,2.29,0.65,78.18
Mitchell Hannan,Melbourne,15,7.47,4.07,11.53,3.33,1.47,1.07,2.2,0.0,2.8,0.73,3.93,7.93,7.8,67.65,1.53,0.33,1.33,0.4,0.13,0.27,0.07,0.73,0.2,235.6,6.0,2.07,1.2,1.0,78.2
Jonathon Patton,GWS,12,7.42,6.17,13.58,4.83,0.83,0.83,2.67,6.42,2.5,0.67,7.42,7.17,10.17,74.89,2.33,1.0,1.5,2.33,1.17,1.17,0.33,2.83,0.0,199.58,5.25,2.75,2.17,0.42,83.58
Daniel Butler,Richmond,15,7.4,4.07,11.47,2.27,1.2,0.67,3.33,0.0,2.93,0.87,3.8,7.73,6.93,60.42,2.0,0.2,0.8,0.2,0.07,0.13,0.13,0.67,0.53,219.8,5.4,2.33,1.53,1.53,79.4
Ben Crocker,Collingwood,10,7.4,3.1,10.5,4.2,0.5,0.8,1.6,0.0,2.0,0.2,4.3,6.4,7.2,68.57,2.4,0.5,0.9,0.5,0.2,0.3,0.3,1.2,0.1,190.7,3.1,2.9,1.2,1.0,79.7
George Hewett,Sydney,23,7.39,11.26,18.65,2.22,0.13,0.13,3.91,0.0,2.13,0.35,11.09,8.13,14.26,76.46,2.61,0.13,0.13,4.65,1.65,3.0,0.87,0.74,0.0,166.65,3.57,2.48,2.74,0.52,82.57
Jake Waterman,West Coast,16,7.38,3.75,11.12,4.69,0.81,0.75,1.44,0.0,2.19,0.75,3.94,7.12,7.94,71.4,1.44,0.44,0.88,0.38,0.06,0.31,0.25,1.0,0.0,190.69,4.31,2.0,1.19,0.75,78.25
Kyle Hartigan,Adelaide,13,7.38,4.08,11.46,5.31,0.0,0.0,1.08,0.15,0.62,0.0,3.08,8.23,9.23,80.54,1.69,0.46,0.0,0.0,0.0,0.0,2.38,3.92,0.0,164.85,1.38,2.08,4.69,0.0,84.0
Tim O'Brien,Hawthorn,12,7.33,3.67,11.0,3.17,0.33,0.5,1.42,2.58,0.92,0.25,4.25,6.67,7.83,71.18,2.17,0.42,0.92,0.25,0.17,0.08,0.92,2.75,0.0,165.42,2.75,3.0,2.25,0.42,75.08
Daniel Rioli,Richmond,12,7.33,6.92,14.25,3.0,1.08,0.75,3.83,0.08,2.58,0.33,5.42,9.17,10.0,70.18,2.42,0.25,0.58,0.42,0.08,0.33,0.42,0.67,0.5,231.5,5.25,2.83,1.75,1.17,81.25
Liam Jones,Carlton,17,7.29,3.29,10.59,5.41,0.0,0.06,2.29,0.53,0.76,0.06,4.88,5.76,8.06,76.11,2.41,1.53,0.0,0.29,0.24,0.06,2.41,8.71,0.0,144.12,1.71,2.12,7.0,0.0,92.53
Darcy Tucker,Fremantle,17,7.29,7.0,14.29,3.06,0.47,0.35,3.24,0.0,1.65,0.06,4.53,10.18,11.29,79.01,1.59,0.12,0.47,1.18,0.29,0.88,2.06,1.18,0.06,207.41,2.76,2.29,2.47,0.35,74.12
Jack Henry,Geelong,22,7.27,3.32,10.59,3.82,0.36,0.18,3.0,0.55,1.18,0.14,4.77,6.23,7.59,71.67,1.59,1.05,0.5,0.23,0.05,0.18,2.09,3.59,0.0,181.86,2.5,2.18,4.5,0.41,80.32
Anthony McDonald-Tipungwuti,Essendon,22,7.27,5.0,12.27,3.41,1.18,0.64,4.5,0.0,2.32,0.68,5.77,6.73,9.09,74.08,2.05,0.23,0.77,1.77,0.59,1.18,0.32,1.23,0.45,186.36,5.14,1.91,1.55,1.36,78.5
Lachlan Fogarty,Geelong,15,7.27,6.0,13.27,2.47,0.33,0.8,3.47,0.0,2.13,0.47,5.07,8.53,8.87,66.84,1.4,0.2,0.47,0.47,0.13,0.33,0.27,1.13,0.13,206.87,4.87,2.47,1.93,1.33,77.33
Jarrod Garlett,Carlton,11,7.27,3.91,11.18,3.18,0.45,0.64,3.27,0.0,1.64,0.18,3.91,7.45,6.64,59.39,2.0,0.09,0.18,1.36,0.45,0.91,0.91,0.55,0.0,184.18,2.09,3.0,1.27,0.64,75.91
Harry Taylor,Geelong,8,7.25,4.88,12.12,3.75,0.5,0.5,1.5,1.75,0.88,0.38,5.5,6.75,9.75,80.45,1.5,1.0,0.75,0.62,0.0,0.62,1.62,5.0,0.0,160.5,2.88,1.62,4.12,0.25,71.5
Michael Rischitelli,Gold Coast,21,7.24,3.81,11.05,2.62,0.05,0.0,2.1,0.0,1.33,0.05,4.05,6.76,7.57,68.51,1.76,0.1,0.05,0.48,0.1,0.38,3.29,2.67,0.05,209.71,1.33,3.29,4.24,0.05,80.38
Tom Cole,West Coast,21,7.19,5.9,13.1,3.48,0.0,0.05,2.43,0.0,0.76,0.1,5.48,8.19,10.86,82.9,1.43,0.19,0.05,0.29,0.05,0.24,2.29,2.62,0.1,163.9,2.1,2.0,6.19,0.0,83.62
Charlie Ballard,Gold Coast,11,7.18,3.09,10.27,3.55,0.09,0.18,1.36,0.0,0.64,0.0,4.45,5.73,6.73,65.53,2.0,0.64,0.0,0.36,0.0,0.36,1.45,2.73,0.09,160.27,1.45,2.55,4.36,0.09,81.64
Joel Hamling,Fremantle,18,7.17,6.39,13.56,5.94,0.0,0.0,1.17,0.06,0.5,0.0,5.11,8.33,11.44,84.37,1.78,0.78,0.0,0.11,0.0,0.11,3.44,7.83,0.0,167.94,1.33,2.22,7.0,0.0,91.06
Aaron Naughton,Western Bulldogs,18,7.17,4.33,11.5,4.28,0.11,0.06,2.11,0.11,0.89,0.0,5.67,5.61,8.28,72.0,2.33,1.5,0.11,0.22,0.0,0.22,2.33,4.11,0.06,175.44,1.78,2.72,6.17,0.17,83.44
Shaun Atley,North Melbourne,22,7.14,9.27,16.41,2.41,0.73,0.64,2.55,0.0,2.55,0.64,5.09,11.32,12.95,78.92,1.36,0.05,0.36,0.73,0.27,0.45,0.5,0.59,0.36,192.45,6.05,1.86,1.45,0.73,82.59
Zach Guthrie,Geelong,7,7.14,4.57,11.71,3.57,0.0,0.0,1.57,0.0,0.86,0.14,3.29,8.29,7.86,67.12,1.86,0.29,0.0,0.14,0.0,0.14,1.71,1.43,0.14,160.0,2.29,1.86,4.14,0.14,80.29
Ed Vickers-Willis,North Melbourne,7,7.14,4.86,12.0,3.0,0.0,0.0,3.29,0.0,0.71,0.0,5.0,7.14,8.71,72.58,2.14,0.43,0.0,0.43,0.0,0.43,1.71,5.29,0.0,122.86,2.57,2.0,5.71,0.0,79.0
Benjamin Stratton,Hawthorn,23,7.13,5.04,12.17,4.04,0.0,0.0,1.91,0.0,0.43,0.0,4.43,7.78,9.78,80.36,1.78,0.57,0.0,0.48,0.0,0.48,1.91,7.17,0.0,92.96,2.35,1.61,5.52,0.0,92.74
Jarrod Witts,Gold Coast,22,7.09,6.55,13.64,2.09,0.09,0.27,3.91,38.77,2.05,0.09,8.27,5.18,8.09,59.31,2.68,0.32,0.27,3.95,0.95,3.0,1.36,3.18,0.0,168.82,3.09,2.77,2.0,0.59,84.09
Rowan Marshall,St Kilda,12,7.08,6.25,13.33,5.58,0.5,1.08,2.33,9.42,2.08,0.17,5.67,8.17,9.25,69.39,2.67,1.17,1.17,0.5,0.08,0.42,0.33,3.33,0.0,141.0,4.08,2.42,2.25,0.92,81.92
Patrick McCartin,St Kilda,13,7.0,2.69,9.69,4.77,0.92,1.31,0.92,0.08,1.77,0.23,4.23,5.38,6.0,61.92,1.85,1.15,1.62,0.0,0.0,0.0,0.15,1.31,0.0,215.23,4.08,2.62,0.46,0.46,76.08
Matthew Buntine,GWS,9,7.0,4.0,11.0,3.89,0.0,0.0,1.22,0.0,0.78,0.11,4.67,6.22,7.89,71.73,1.89,0.89,0.0,0.22,0.0,0.22,2.33,4.11,0.0,147.56,1.44,2.56,5.56,0.0,80.44
Timothy English,Western Bulldogs,7,7.0,6.0,13.0,4.71,0.14,0.29,1.57,13.86,2.0,0.0,5.71,7.57,9.43,72.54,2.71,0.86,0.43,2.0,0.86,1.14,0.57,4.0,0.0,158.43,3.14,2.71,1.14,0.43,80.29
Jay Kennedy-Harris,Melbourne,6,7.0,7.67,14.67,2.83,0.17,0.67,4.67,0.0,1.67,0.33,6.5,8.67,10.83,73.82,2.0,0.33,0.33,0.83,0.17,0.67,0.67,0.67,0.0,170.33,5.33,2.5,3.67,0.67,74.33
Harrison Himmelberg,GWS,24,6.92,5.79,12.71,3.88,1.21,0.88,2.21,0.33,1.88,0.67,5.75,7.33,8.96,70.5,1.83,0.83,1.46,0.33,0.0,0.33,0.58,2.12,0.0,212.33,6.0,2.21,1.67,0.88,85.71
Matthew Kennedy,Carlton,12,6.92,10.25,17.17,3.33,0.25,0.25,3.33,0.0,1.5,0.17,7.83,9.33,11.92,69.42,2.92,0.08,0.42,2.83,1.42,1.42,1.17,1.0,0.25,166.17,3.08,2.42,1.58,0.5,72.42
Sam Jacobs,Adelaide,22,6.91,4.91,11.82,2.55,0.14,0.32,2.05,36.23,2.0,0.23,6.05,6.14,8.5,71.91,2.27,0.82,0.09,2.45,1.09,1.36,0.68,2.41,0.0,174.86,4.55,2.32,1.64,0.14,82.95
