Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Lachlan Henderson,Geelong,19,9.58,4.84,14.42,6.42,0.21,0.11,2.47,0.0,1.84,0.21,5.0,9.26,11.47,79.54,1.84,1.37,0.16,0.05,0.0,0.05,2.32,5.37,0.53,255.53,2.74,2.21,6.05,0.21,89.95
Zak Jones,Sydney,16,9.56,5.31,14.88,2.06,0.19,0.06,3.25,0.0,2.31,0.06,4.62,10.0,11.0,73.92,2.81,0.12,0.0,1.12,0.19,0.94,3.81,2.56,0.44,342.62,3.19,3.44,3.38,0.12,77.81
Jesse White,Collingwood,16,9.5,3.69,13.19,5.38,1.44,1.25,2.19,2.94,3.19,0.75,5.44,8.06,9.06,68.69,1.56,1.0,1.94,0.69,0.12,0.56,0.44,2.25,0.06,265.0,6.19,2.25,1.06,1.0,84.31
Tom Phillips,Collingwood,6,9.5,7.5,17.0,5.5,0.5,0.67,2.83,0.0,1.67,1.0,4.17,12.83,13.17,77.47,2.0,0.0,0.67,0.83,0.0,0.83,1.0,0.5,0.17,190.33,5.83,1.5,1.67,0.67,70.0
Dean Kent,Melbourne,20,9.45,6.75,16.2,3.55,1.25,0.5,2.9,0.0,3.9,0.95,5.0,11.1,11.6,71.6,2.9,0.35,1.0,0.55,0.3,0.25,0.6,1.15,0.35,310.9,6.1,3.7,1.65,1.05,79.75
Allen Christensen,Brisbane,11,9.45,7.18,16.64,3.0,0.64,0.45,2.73,0.0,2.09,0.18,6.55,10.27,11.82,71.03,2.09,0.18,0.55,1.18,0.18,1.0,1.82,0.64,0.0,245.55,5.09,2.73,2.64,1.18,71.82
Mitchell Brown,Essendon,21,9.43,4.9,14.33,6.19,0.95,0.81,1.76,0.05,2.0,0.05,5.1,9.05,10.71,74.74,1.43,1.05,0.95,0.24,0.05,0.19,1.1,1.33,0.0,161.38,4.19,2.19,2.24,0.29,86.1
Devon Smith,GWS,14,9.43,9.29,18.71,2.86,1.14,1.29,4.71,0.0,3.64,0.79,7.29,11.79,13.43,71.78,2.57,0.07,0.57,1.93,0.29,1.64,0.79,0.79,2.0,292.5,6.79,2.86,1.79,1.93,76.93
Ciaran Byrne,Carlton,11,9.36,7.36,16.73,4.36,0.0,0.09,2.18,0.0,1.55,0.18,5.36,11.55,12.82,76.63,2.27,0.82,0.0,0.55,0.0,0.55,1.91,2.18,0.82,229.64,1.91,3.09,4.64,0.09,78.0
Cyril Rioli,Hawthorn,21,9.33,4.38,13.71,3.67,2.24,0.62,6.1,0.05,2.81,0.81,7.76,6.33,9.71,70.82,2.9,0.76,1.76,2.33,1.05,1.29,0.29,1.33,0.19,244.48,6.33,3.05,1.05,1.86,79.05
Dean Towers,Sydney,13,9.31,9.15,18.46,4.15,0.77,0.62,1.85,1.62,3.15,0.69,7.31,11.46,12.15,65.82,2.77,0.31,0.54,1.31,0.08,1.23,0.62,1.15,0.23,301.77,5.08,4.31,2.31,0.46,82.08
Joe Daniher,Essendon,22,9.27,3.91,13.18,6.41,1.95,1.45,0.95,1.59,2.95,0.45,5.73,7.86,8.41,63.81,3.0,2.36,2.41,0.5,0.14,0.36,0.36,1.45,0.14,250.86,5.64,3.14,0.68,0.36,88.32
Ryan Crowley,Essendon,8,9.25,8.38,17.62,4.5,0.25,0.38,1.75,0.62,2.0,0.0,5.88,11.38,11.38,64.59,2.75,0.5,0.62,1.5,0.5,1.0,1.12,0.38,0.0,200.38,3.12,2.88,1.62,0.5,82.25
Jack Martin,Gold Coast,21,9.24,7.05,16.29,5.71,0.67,0.14,3.57,0.33,1.67,0.43,5.67,10.62,12.76,78.33,2.1,0.52,0.76,0.9,0.38,0.52,1.52,1.67,0.86,229.52,4.57,3.1,3.76,0.43,81.43
Jordan De Goey,Collingwood,20,9.2,9.05,18.25,4.05,0.8,0.7,3.55,0.0,3.0,0.75,6.65,11.8,13.2,72.33,2.6,0.35,0.6,2.1,0.65,1.45,0.85,0.95,0.05,242.8,5.75,2.7,1.7,0.8,81.05
Jack Crisp,Collingwood,22,9.18,11.05,20.23,3.0,0.41,0.55,5.82,1.23,3.09,0.45,8.59,12.27,14.41,71.23,2.68,0.18,0.23,2.95,1.41,1.55,0.95,1.32,0.27,312.14,5.18,3.55,2.73,0.95,81.64
Ryan Griffen,GWS,15,9.13,11.93,21.07,2.73,0.6,0.87,5.27,1.8,3.8,0.6,8.93,12.6,16.07,76.27,2.6,0.13,0.47,4.33,1.87,2.47,0.93,1.73,0.8,314.73,6.67,2.73,1.8,0.93,73.8
Mitchell Wallis,Western Bulldogs,17,9.12,13.71,22.82,2.65,0.65,0.35,3.35,0.29,3.82,0.53,10.41,12.76,16.59,72.7,2.35,0.24,0.65,4.29,2.0,2.29,0.94,0.76,0.06,241.88,6.47,3.71,1.94,0.59,77.76
Rhys Mathieson,Brisbane,11,9.09,9.18,18.27,2.36,0.73,0.27,3.73,0.09,2.73,0.18,10.18,8.27,13.27,72.63,3.0,0.18,0.36,3.64,1.36,2.27,1.36,0.64,0.0,243.45,4.45,4.0,2.36,0.55,70.64
Isaac Heeney,Sydney,24,9.08,7.5,16.58,4.71,1.17,0.62,3.83,0.0,2.88,0.62,7.42,9.33,11.75,70.87,1.83,0.92,0.96,1.42,0.33,1.08,0.83,1.42,0.0,230.58,5.54,2.67,2.58,0.96,81.79
William Langford,Hawthorn,13,9.08,8.15,17.23,2.38,0.31,0.31,5.0,0.92,3.46,0.69,10.31,7.77,10.92,63.38,2.92,0.08,0.31,4.08,1.23,2.85,0.54,0.92,0.0,258.38,4.62,3.54,1.92,1.15,74.92
Brodie Grundy,Collingwood,21,9.05,9.38,18.43,3.86,0.52,0.38,4.38,26.1,2.05,0.24,9.76,9.24,11.62,63.05,4.05,0.67,0.48,3.86,1.0,2.86,0.95,2.33,0.29,220.0,5.81,3.24,1.71,0.33,84.57
Martin Gleeson,Essendon,20,9.05,8.6,17.65,5.3,0.0,0.05,1.75,0.0,0.9,0.25,4.6,13.2,14.15,80.17,2.1,0.25,0.05,0.55,0.0,0.55,3.45,2.45,0.1,216.15,3.0,2.85,5.1,0.1,81.4
Bradley Sheppard,West Coast,23,9.0,7.26,16.26,4.78,0.04,0.09,2.09,0.0,2.17,0.13,4.61,11.74,12.57,77.31,2.09,0.43,0.04,0.13,0.0,0.13,1.52,3.22,0.0,264.39,3.04,3.13,5.04,0.17,86.0
Easton Wood,Western Bulldogs,20,9.0,7.3,16.3,6.35,0.15,0.0,1.45,0.0,1.85,0.15,5.8,10.7,13.6,83.44,1.95,1.05,0.05,0.1,0.0,0.1,2.1,4.15,0.3,241.6,2.45,3.55,7.5,0.0,82.25
Toby McLean,Western Bulldogs,15,9.0,8.33,17.33,4.0,0.93,0.73,2.53,0.0,1.73,0.2,7.47,10.13,12.53,72.3,1.47,0.6,0.6,1.47,0.0,1.47,0.47,1.0,0.4,184.27,5.2,2.2,1.87,0.87,72.13
Sam Fisher,St Kilda,12,9.0,5.25,14.25,5.33,0.0,0.17,1.75,0.67,0.33,0.0,4.75,10.0,11.33,79.51,2.58,0.92,0.08,0.25,0.0,0.25,4.08,8.25,0.08,188.25,2.75,2.42,6.25,0.0,87.25
Luke Breust,Hawthorn,24,8.96,6.75,15.71,3.54,1.96,1.12,3.92,0.17,3.0,0.62,7.62,8.25,10.21,64.99,2.29,0.29,1.42,1.83,0.54,1.29,0.46,0.88,0.12,228.17,6.79,2.67,1.46,1.42,81.71
Josh Caddy,Geelong,18,8.94,11.28,20.22,3.39,1.17,0.78,3.94,1.06,2.89,0.56,8.94,11.06,13.94,68.94,2.67,0.61,0.94,2.72,1.06,1.67,0.56,0.94,0.5,216.89,6.67,2.56,2.44,0.72,78.28
Josh Dunkley,Western Bulldogs,17,8.94,8.0,16.94,4.47,0.53,0.71,5.76,1.06,2.29,0.24,6.47,11.0,11.41,67.36,1.94,0.35,0.94,1.88,0.53,1.35,0.82,1.29,0.0,209.29,5.29,3.29,1.47,1.65,79.71
Karl Amon,Port Adelaide,15,8.93,5.13,14.07,3.0,0.67,0.4,2.53,0.0,2.33,0.87,5.07,9.13,9.93,70.58,2.2,0.13,0.4,1.07,0.2,0.87,1.0,1.2,0.47,289.53,4.07,3.07,1.6,0.73,72.07
Koby Stevens,Western Bulldogs,12,8.92,13.42,22.33,3.33,0.42,0.42,5.0,0.5,3.08,0.58,7.75,15.08,16.58,74.25,3.0,0.17,0.5,2.58,1.17,1.42,1.08,1.17,0.67,202.67,5.75,3.75,1.42,1.25,79.25
Sam Lloyd,Richmond,22,8.86,4.05,12.91,4.32,1.59,0.59,2.86,0.0,1.82,0.27,4.59,8.41,9.14,70.8,1.86,0.55,1.55,0.41,0.14,0.27,0.27,0.36,0.05,204.77,4.64,2.36,1.09,0.91,79.5
Anthony McDonald-Tipungwuti,Essendon,21,8.86,6.05,14.9,4.24,0.38,0.43,3.19,0.0,1.95,0.52,5.14,9.81,11.67,78.32,1.57,0.19,0.24,0.67,0.14,0.52,1.52,2.05,1.1,257.24,3.71,2.1,3.62,0.52,79.52
Corey Ellis,Richmond,11,8.82,6.45,15.27,3.0,0.09,0.27,3.0,0.0,1.09,0.09,3.27,10.82,12.36,80.94,1.27,0.27,0.09,0.64,0.09,0.55,3.09,0.55,0.09,274.18,3.45,2.91,3.27,0.0,77.73
Jimmy Webster,St Kilda,11,8.82,5.91,14.73,3.09,0.0,0.0,2.82,0.0,1.18,0.09,4.18,10.45,11.55,78.41,1.55,0.09,0.0,0.27,0.18,0.09,2.73,2.82,0.27,253.64,2.73,2.18,4.64,0.09,77.91
Tim Membrey,St Kilda,17,8.76,4.18,12.94,6.06,2.59,1.06,1.59,0.0,2.12,0.53,5.47,7.76,8.71,67.31,2.41,1.47,3.12,0.12,0.06,0.06,0.29,1.47,0.24,228.82,7.0,2.88,1.41,0.82,84.88
Shane Edwards,Richmond,19,8.74,9.95,18.68,2.26,0.79,0.63,2.89,0.0,3.32,0.63,8.32,10.0,13.21,70.72,2.37,0.21,0.84,4.0,1.68,2.32,1.11,0.58,0.16,299.11,5.84,3.32,1.32,0.37,80.0
Daniel Howe,Hawthorn,11,8.73,5.45,14.18,3.64,0.09,0.18,4.55,0.09,1.64,0.09,4.82,9.27,10.36,73.06,2.18,0.18,0.27,1.45,0.36,1.09,1.27,2.45,0.18,185.73,3.27,2.82,3.18,0.55,73.45
Jackson Merrett,Essendon,11,8.73,9.64,18.36,5.0,0.36,0.55,1.73,0.0,2.18,0.36,6.0,12.55,14.09,76.74,1.91,0.27,0.64,1.36,0.18,1.18,0.82,1.09,0.09,198.0,5.0,2.55,2.18,0.27,81.64
Nick Smith,Sydney,25,8.72,5.16,13.88,3.72,0.04,0.04,3.16,0.0,1.2,0.04,4.84,9.0,10.36,74.64,1.44,0.44,0.0,0.4,0.08,0.32,2.92,3.92,0.04,217.12,2.2,3.04,5.04,0.08,89.8
Ben McGlynn,Sydney,18,8.72,4.89,13.61,3.67,1.33,0.61,4.39,0.0,3.39,0.72,4.83,8.44,9.72,71.42,2.06,0.17,0.61,1.33,0.33,1.0,0.61,1.28,0.06,246.39,5.5,2.56,1.56,1.44,76.94
Daniel Menzel,Geelong,18,8.72,6.17,14.89,4.94,1.83,1.33,1.89,0.0,2.94,0.67,6.28,8.89,10.44,70.11,2.22,1.17,1.89,0.5,0.11,0.39,0.33,1.11,0.17,254.67,6.67,2.94,1.44,0.67,84.44
Charlie Cameron,Adelaide,20,8.7,4.7,13.4,2.8,1.0,0.9,4.35,0.0,3.4,0.8,6.15,7.75,9.15,68.28,2.45,0.3,1.1,1.3,0.4,0.9,0.6,1.3,1.55,286.55,6.15,2.9,1.9,1.0,81.65
James Frawley,Hawthorn,22,8.68,5.09,13.77,5.18,0.0,0.0,2.18,0.0,0.73,0.09,3.32,10.23,11.82,85.84,1.82,0.18,0.0,0.14,0.0,0.14,2.68,7.59,0.09,208.82,2.95,2.55,4.95,0.0,98.14
Daniel Talia,Adelaide,24,8.67,6.92,15.58,5.96,0.04,0.0,1.88,0.0,0.75,0.12,5.54,10.04,12.46,79.97,1.62,0.88,0.0,0.08,0.0,0.08,2.75,8.92,0.0,204.92,3.46,2.54,7.38,0.0,93.5
Reece Conca,Richmond,6,8.67,8.17,16.83,3.17,0.0,0.33,4.17,0.0,2.5,0.0,4.83,10.5,12.33,73.26,2.67,0.0,0.0,1.5,0.67,0.83,1.33,0.67,0.33,184.17,3.83,2.5,3.5,0.5,74.33
Marcus Adams,Western Bulldogs,11,8.64,7.64,16.27,5.73,0.0,0.18,2.27,0.0,0.91,0.09,6.18,10.09,12.09,74.31,1.82,1.45,0.0,0.18,0.0,0.18,2.73,6.73,0.09,260.64,1.82,2.82,6.45,0.09,94.73
Joshua Green,Brisbane,11,8.64,4.73,13.36,2.09,0.91,1.09,2.91,0.0,3.73,0.82,5.91,7.09,7.45,55.76,2.27,0.09,0.45,1.09,0.27,0.82,0.27,0.36,0.18,246.09,5.64,3.36,0.82,1.09,83.09
Scott Thompson,North Melbourne,19,8.63,5.84,14.47,4.95,0.0,0.05,1.68,0.0,1.16,0.11,5.42,9.21,12.42,85.83,2.0,0.53,0.0,0.11,0.0,0.11,2.42,5.05,0.05,241.21,2.53,2.32,7.11,0.05,86.84
Tom Hawkins,Geelong,23,8.61,3.91,12.52,5.48,2.39,1.35,2.65,0.0,1.7,0.74,7.17,5.17,8.22,65.65,2.3,2.52,3.43,0.09,0.0,0.09,0.04,1.61,0.0,196.09,7.35,2.91,0.96,1.65,91.09
Mark Hutchings,West Coast,18,8.61,7.39,16.0,2.72,0.72,0.17,4.78,0.0,2.0,0.33,6.78,9.44,11.17,69.81,1.83,0.11,0.39,2.72,1.33,1.39,0.89,0.83,0.0,190.06,4.0,2.83,1.72,0.83,77.17
Connor Blakely,Fremantle,15,8.6,11.67,20.27,2.67,0.07,0.4,3.73,3.0,2.73,0.07,8.6,12.07,14.67,72.37,1.67,0.27,0.07,3.47,1.27,2.2,1.13,0.87,0.07,224.53,3.53,3.53,2.4,0.8,62.27
Luke McDonald,North Melbourne,15,8.6,5.27,13.87,4.13,0.13,0.13,2.13,0.0,1.87,0.27,4.2,9.93,11.47,82.7,1.27,0.4,0.0,0.33,0.27,0.07,2.07,2.33,0.13,240.13,2.27,2.6,3.67,0.13,84.0
Michael Rischitelli,Gold Coast,12,8.58,10.92,19.5,2.5,0.17,0.33,4.75,0.17,2.83,0.58,9.58,10.5,13.92,71.38,2.0,0.17,0.17,4.0,1.67,2.33,2.33,1.42,0.08,264.33,4.5,3.0,2.08,0.25,72.5
James Harmes,Melbourne,19,8.53,8.79,17.32,2.42,0.63,0.21,3.42,0.05,2.79,0.58,6.37,11.16,12.53,72.34,2.11,0.26,0.26,1.53,0.63,0.89,0.84,1.16,0.63,225.95,4.53,3.21,2.79,0.47,77.68
James Aish,Collingwood,15,8.53,7.27,15.8,2.8,0.67,0.2,2.8,0.0,2.53,0.2,6.47,9.2,12.2,77.22,1.87,0.53,0.4,1.87,0.27,1.6,1.27,0.93,0.07,251.67,4.2,2.87,2.6,0.4,74.73
Ben Kennedy,Melbourne,15,8.53,8.73,17.27,3.13,0.87,0.4,2.6,0.0,3.0,0.8,6.47,11.27,11.47,66.42,2.0,0.13,0.47,1.2,0.47,0.73,0.8,0.8,0.47,256.47,5.27,3.27,1.6,0.93,76.93
Trent Dumont,North Melbourne,12,8.5,8.42,16.92,3.42,0.42,0.25,4.58,0.42,3.42,1.08,7.58,9.67,11.5,67.97,2.17,0.25,0.33,2.58,1.08,1.5,1.17,0.67,0.0,211.67,4.33,2.92,2.08,0.58,74.58
Conor McKenna,Essendon,12,8.5,5.42,13.92,3.42,0.25,0.25,1.75,0.0,2.08,0.25,3.83,9.92,10.58,76.01,2.08,0.08,0.25,0.5,0.0,0.5,1.83,1.83,0.67,228.33,3.0,2.33,2.83,0.0,76.75
Mason Wood,North Melbourne,8,8.5,5.75,14.25,4.75,1.5,1.0,3.25,0.0,2.25,0.75,8.12,6.62,9.12,64.0,2.25,1.88,2.12,0.25,0.0,0.25,0.0,1.0,0.0,194.88,5.5,3.0,1.75,1.38,73.62
Dominic Sheed,West Coast,6,8.5,7.17,15.67,2.83,0.17,0.33,1.83,0.17,2.17,0.17,4.17,11.67,10.33,65.92,2.33,0.0,0.33,1.5,0.33,1.17,0.67,0.33,0.0,232.5,4.33,2.33,1.5,0.17,70.17
Christian Petracca,Melbourne,17,8.47,8.94,17.41,2.47,0.71,0.65,3.29,0.24,3.88,0.76,9.0,9.18,11.71,67.26,3.0,0.35,0.65,1.88,0.65,1.24,1.06,1.06,0.06,254.53,5.18,3.47,2.24,0.76,79.71
Harry Taylor,Geelong,24,8.46,6.17,14.62,6.33,0.17,0.04,1.71,0.0,1.21,0.21,4.83,10.0,12.67,86.66,1.54,1.0,0.08,0.08,0.04,0.04,2.58,6.08,0.17,222.33,2.96,2.0,6.08,0.0,93.46
Matthew Pavlich,Fremantle,18,8.44,5.22,13.67,4.78,1.72,1.39,3.17,0.22,2.22,0.78,6.22,7.33,9.11,66.64,1.61,1.44,1.72,0.39,0.11,0.28,0.17,1.39,0.11,206.0,6.11,2.33,0.72,1.78,88.67
Ryan Davis,Gold Coast,19,8.42,4.47,12.89,2.58,0.79,0.79,4.05,0.0,3.74,0.79,5.26,7.79,8.63,66.95,2.21,0.11,0.74,0.89,0.32,0.58,0.26,0.63,0.21,230.21,5.0,3.32,1.16,1.26,74.11
Jamie Cripps,West Coast,23,8.39,4.3,12.7,4.0,1.22,0.78,4.09,0.0,3.3,1.09,4.0,8.78,8.35,65.75,1.65,0.09,0.87,0.91,0.13,0.78,0.48,0.43,1.04,272.09,5.83,2.35,1.26,1.65,77.91
Patrick Cripps,Carlton,21,8.38,18.57,26.95,3.24,0.48,0.67,6.62,1.71,2.86,0.43,16.86,10.24,19.38,71.91,3.86,0.33,0.43,8.81,3.48,5.33,1.14,0.81,0.57,177.38,5.29,3.52,2.62,1.29,83.81
Jayden Hunt,Melbourne,19,8.37,7.21,15.58,3.11,0.16,0.05,2.16,0.0,3.32,0.16,4.63,10.63,11.74,75.35,2.42,0.47,0.0,0.74,0.37,0.37,2.53,1.74,1.37,368.16,2.79,3.74,4.32,0.0,83.95
Darcy Tucker,Fremantle,12,8.33,6.42,14.75,3.08,0.25,0.33,4.0,0.0,2.42,0.08,5.08,10.33,10.67,72.34,1.92,0.17,0.08,1.5,0.08,1.42,1.58,0.83,0.08,245.0,3.25,2.92,2.25,0.83,66.42
Josh Cowan,Geelong,9,8.33,7.0,15.33,3.56,0.33,0.11,4.67,0.0,1.89,0.56,4.22,11.44,12.67,82.65,2.11,0.11,0.22,0.89,0.33,0.56,0.89,0.78,0.0,191.11,3.22,2.44,2.56,1.0,75.56
Shaun Atley,North Melbourne,23,8.3,8.91,17.22,3.52,0.04,0.09,1.48,0.0,1.35,0.17,3.7,13.48,14.52,84.32,1.52,0.09,0.0,0.48,0.26,0.22,2.48,1.87,1.57,255.96,3.65,2.26,3.13,0.09,86.65
Angus Brayshaw,Melbourne,10,8.3,9.3,17.6,3.0,0.7,0.2,4.2,0.0,3.1,0.4,7.4,10.1,12.1,68.75,3.5,0.1,0.3,2.1,0.7,1.4,1.0,0.8,0.1,235.9,4.0,3.6,2.3,0.8,69.7
Jonathon Marsh,Collingwood,10,8.3,4.1,12.4,4.4,0.0,0.1,3.0,0.0,0.9,0.1,5.0,7.9,9.4,75.81,2.1,0.7,0.0,0.1,0.0,0.1,2.8,5.8,0.0,190.3,1.4,2.7,5.8,0.0,83.6
Tomas Bugg,Melbourne,18,8.28,10.33,18.61,2.33,0.39,0.11,4.67,0.0,1.89,0.33,6.78,11.72,13.44,72.22,2.0,0.11,0.39,1.94,0.17,1.78,1.39,1.22,0.17,203.33,4.28,3.56,2.56,0.56,80.67
Alex Fasolo,Collingwood,12,8.25,6.08,14.33,3.67,2.08,0.5,3.0,0.0,2.33,0.83,6.0,8.5,11.17,77.95,2.08,0.75,1.0,0.5,0.0,0.5,0.25,0.92,0.08,195.58,6.58,2.17,2.25,1.42,83.08
Aaron Young,Port Adelaide,21,8.24,7.76,16.0,3.57,1.76,1.19,3.62,0.1,2.0,0.57,6.67,9.33,11.62,72.63,2.29,0.48,1.0,1.29,0.1,1.19,0.81,0.76,0.19,227.43,6.43,2.76,2.1,1.05,81.48
David Astbury,Richmond,19,8.21,5.32,13.53,6.68,0.0,0.05,1.32,0.05,0.58,0.0,4.58,9.05,11.32,83.67,1.37,1.11,0.0,0.11,0.0,0.11,2.42,5.21,0.0,164.79,1.53,2.11,5.26,0.0,87.68
Jacob Weitering,Carlton,20,8.2,6.35,14.55,5.3,0.1,0.0,1.2,0.0,1.05,0.05,4.8,9.3,11.75,80.76,1.45,1.2,0.15,0.15,0.0,0.15,2.5,3.55,0.2,185.7,2.3,1.95,5.5,0.0,77.3
Dennis Armfield,Carlton,15,8.2,6.8,15.0,3.4,1.07,0.67,2.27,0.0,2.47,0.67,4.87,10.2,11.33,75.53,1.87,0.07,1.0,0.67,0.07,0.6,0.53,0.73,0.2,207.73,5.33,2.93,2.13,0.8,82.73
Thomas Liberatore,Western Bulldogs,21,8.19,12.24,20.43,2.19,0.67,0.14,5.43,0.0,3.48,0.76,10.95,9.95,14.76,72.25,2.1,0.05,0.24,4.52,1.62,2.9,0.76,1.29,0.14,241.43,5.48,2.95,2.1,0.86,78.0
Lewis Jetta,West Coast,12,8.17,4.5,12.67,3.25,0.5,0.33,2.0,0.0,2.42,0.33,3.42,9.67,9.67,76.32,1.25,0.0,0.17,1.0,0.25,0.75,1.0,0.5,0.17,293.17,4.67,1.75,1.42,0.5,77.17
Maverick Weller,St Kilda,22,8.14,8.23,16.36,3.86,1.09,0.86,3.82,0.14,2.77,0.45,6.73,9.95,12.0,73.35,2.23,0.55,1.05,1.45,0.5,0.95,0.95,0.86,0.18,249.45,5.73,3.05,1.64,1.27,85.0
Jed Lamb,Carlton,15,8.13,4.27,12.4,3.6,0.87,0.6,2.53,0.0,2.93,0.33,3.6,9.07,8.4,67.74,2.13,0.2,1.13,0.6,0.07,0.53,0.53,1.07,0.47,239.73,4.13,3.33,1.0,0.73,79.8
Kane Lambert,Richmond,15,8.13,6.6,14.73,3.2,0.47,0.67,3.6,0.0,2.87,0.6,4.8,9.4,10.53,71.49,1.93,0.07,0.6,1.4,0.53,0.87,0.87,0.67,0.2,207.33,4.53,3.27,1.27,0.93,77.53
Josh Jenkins,Adelaide,24,8.12,3.96,12.08,5.08,2.58,1.21,1.92,5.62,2.5,0.96,5.67,6.67,8.92,73.84,1.17,1.25,2.38,0.75,0.17,0.58,0.25,1.96,0.04,214.75,7.38,1.75,0.92,0.58,87.25
Jade Gresham,St Kilda,18,8.11,7.17,15.28,2.67,0.61,0.33,3.0,0.0,2.94,0.56,5.89,9.17,10.89,71.27,2.22,0.0,0.39,1.61,0.67,0.94,0.39,0.22,0.78,229.83,4.28,3.5,1.72,0.78,74.61
Brendan Whitecross,Hawthorn,9,8.11,9.22,17.33,6.44,0.22,0.11,2.11,0.0,1.67,0.44,5.22,12.56,15.33,88.46,1.0,0.67,0.33,1.22,0.44,0.78,1.67,3.0,0.33,201.78,4.11,2.44,3.22,0.0,73.0
Sam Butler,West Coast,20,8.1,6.8,14.9,4.3,0.0,0.0,2.7,0.0,1.3,0.0,4.05,11.1,12.5,83.89,1.4,0.35,0.1,0.45,0.1,0.35,2.5,2.55,0.05,198.1,2.4,1.9,4.35,0.0,83.1
Jack Steele,GWS,10,8.1,7.4,15.5,4.1,0.8,0.2,4.1,0.0,2.3,0.5,5.4,9.9,11.4,73.55,1.6,0.2,0.4,2.0,0.5,1.5,0.7,0.5,0.0,180.6,4.9,1.8,1.5,1.0,73.5
Lindsay Thomas,North Melbourne,22,8.09,3.91,12.0,2.95,1.68,1.27,3.0,0.05,2.23,0.64,5.82,6.23,7.45,62.08,3.09,0.45,1.59,1.05,0.27,0.77,0.27,1.0,0.27,215.64,5.5,3.36,1.27,1.5,80.18
Cameron O'Shea,Port Adelaide,13,8.08,4.69,12.77,2.46,0.0,0.0,2.54,0.0,1.85,0.23,3.0,9.08,9.31,72.91,3.46,0.15,0.0,0.54,0.08,0.46,1.85,6.0,0.15,239.15,2.62,2.85,3.77,0.0,87.46
Ben Sinclair,Collingwood,13,8.08,7.23,15.31,2.77,0.15,0.15,2.31,0.0,2.23,0.08,4.23,11.15,12.31,80.4,1.23,0.31,0.0,0.46,0.15,0.31,1.77,1.69,0.46,259.62,3.0,2.77,4.31,0.08,72.15
Sam Jacobs,Adelaide,22,8.05,6.27,14.32,3.18,0.36,0.23,2.32,31.95,2.41,0.41,6.14,8.18,9.73,67.95,1.86,0.91,0.27,2.09,0.91,1.18,0.73,2.68,0.0,174.23,5.77,2.86,2.5,0.27,80.64
Kyle Cheney,Adelaide,24,8.04,5.46,13.5,5.21,0.0,0.04,1.54,0.0,0.75,0.0,4.62,9.12,11.21,83.04,1.38,0.71,0.0,0.21,0.0,0.21,2.33,4.25,0.04,186.88,3.12,1.67,6.04,0.0,88.54
Adam Kennedy,GWS,15,8.0,6.33,14.33,4.67,0.13,0.07,1.33,0.0,1.4,0.2,2.8,11.33,11.2,78.16,1.47,0.4,0.27,0.53,0.27,0.27,2.07,1.6,0.93,210.8,2.73,2.53,2.6,0.13,82.27
Marley Williams,Collingwood,11,8.0,7.55,15.55,3.09,0.0,0.0,2.0,0.0,1.82,0.27,3.91,11.55,12.45,80.06,2.27,0.09,0.0,0.45,0.27,0.18,2.45,1.36,0.45,252.73,2.36,3.09,3.18,0.09,74.55
Jarrod Garlett,Gold Coast,8,8.0,3.88,11.88,3.12,0.75,0.12,4.88,0.0,2.38,0.5,6.0,6.0,7.5,63.13,3.0,0.5,0.38,1.5,0.62,0.88,0.62,0.5,0.0,207.75,3.88,3.62,2.0,1.12,78.0
Jimmy Toumpas,Port Adelaide,8,8.0,8.62,16.62,2.75,0.12,0.25,3.25,0.0,3.25,0.25,5.62,10.62,12.38,74.49,2.88,0.38,0.38,1.5,0.25,1.25,2.0,1.5,1.38,267.75,3.88,3.0,2.88,0.12,74.12
Andrew Swallow,North Melbourne,22,7.95,12.36,20.32,2.41,0.0,0.23,7.5,0.0,2.73,0.27,11.5,9.41,14.09,69.34,3.05,0.09,0.09,4.91,2.27,2.64,1.32,1.36,0.05,174.55,3.86,3.45,3.45,0.41,72.14
Hayden Ballantyne,Fremantle,20,7.95,4.2,12.15,3.2,1.3,0.85,3.0,0.0,1.95,0.6,4.95,7.25,8.15,67.08,2.2,0.2,1.3,0.95,0.25,0.7,0.4,0.6,0.45,192.45,4.75,2.05,1.05,1.3,78.2
Aliir Aliir,Sydney,13,7.92,6.46,14.38,4.31,0.0,0.0,2.38,0.08,0.77,0.08,5.77,8.38,11.85,82.41,2.0,0.92,0.0,0.46,0.15,0.31,2.23,4.0,0.31,214.31,2.85,1.92,7.0,0.08,81.31
Jake Stringer,Western Bulldogs,23,7.91,6.13,14.04,3.35,1.83,1.0,2.09,0.17,2.09,0.52,6.65,7.96,9.78,69.66,2.22,0.48,1.26,1.48,0.26,1.22,0.61,1.17,0.3,243.78,5.65,2.43,1.17,1.09,83.35
Ben Brown,North Melbourne,22,7.91,2.95,10.86,5.23,1.86,0.82,1.27,2.36,2.27,0.32,5.77,5.27,7.86,72.38,1.59,2.23,2.14,0.36,0.05,0.32,0.14,2.41,0.05,187.36,4.59,1.86,1.09,0.64,84.18
